go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0032268	BP	25	4809	5	1.6481955392247027	3.694117690138561e-12	25	regulation of cellular protein metabolic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0008544	BP	4	765	4	1.6398464557037375	0.03155866696946065	4	epidermis development	['Transcript_143010.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_44975.0']
GO:1901575	BP	26	4971	3	1.639411187925239	2.1247580093819487e-12	26	organic substance catabolic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_75823.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_92482.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0048856	BP	95	18120	2	1.6359702447263729	2.3734597363879204e-52	95	anatomical structure development	['Transcript_102286.0', 'Transcript_110159.0', 'Transcript_140706.0', 'Transcript_143010.0', 'Transcript_143229.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_159605.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_175743.0', 'Transcript_176163.0', 'Transcript_185157.0', 'Transcript_190519.0', 'Transcript_200836.0', 'Transcript_205376.0', 'Transcript_22662.0', 'Transcript_234067.0', 'Transcript_234534.0', 'Transcript_234590.0', 'Transcript_236100.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_246268.0', 'Transcript_246496.0', 'Transcript_258871.0', 'Transcript_26110.0', 'Transcript_26229.0', 'Transcript_263083.0', 'Transcript_263190.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_271136.0', 'Transcript_27162.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_34204.0', 'Transcript_34218.0', 'Transcript_34924.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_40915.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_45799.0', 'Transcript_46891.0', 'Transcript_47284.0', 'Transcript_50731.0', 'Transcript_50733.0', 'Transcript_52618.0', 'Transcript_53709.0', 'Transcript_53884.0', 'Transcript_54758.0', 'Transcript_56357.0', 'Transcript_58371.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61447.0', 'Transcript_61635.0', 'Transcript_61969.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_67402.0', 'Transcript_68249.0', 'Transcript_70307.0', 'Transcript_70451.0', 'Transcript_73541.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84079.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_86957.0', 'Transcript_95360.0', 'Transcript_95640.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0015833	BP	20	3766	5	1.6174197078505892	2.6413402066180185e-09	20	peptide transport	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0042886	BP	20	3766	5	1.6174197078505892	2.6413402066180185e-09	20	amide transport	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0015031	BP	20	3766	4	1.6174197078505892	2.6413402066180185e-09	20	protein transport	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0000122	BP	22	4136	8	1.6151193698013608	3.404008943708905e-10	22	negative regulation of transcription by RNA polymerase II	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0034613	BP	21	3946	4	1.614388336068522	1.114558783110546e-09	21	cellular protein localization	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_272737.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0070727	BP	21	3946	3	1.614388336068522	1.114558783110546e-09	21	cellular macromolecule localization	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_272737.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0009058	BP	46	8625	2	1.6112773035069665	1.0841922246442243e-21	46	biosynthetic process	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272737.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_61447.0', 'Transcript_66899.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84606.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_92482.0', 'Transcript_94412.0', 'Transcript_95360.0', 'Transcript_96560.0', 'Transcript_98845.0']
GO:1901576	BP	46	8612	3	1.6091011662339443	1.506086145810798e-21	46	organic substance biosynthetic process	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272737.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_61447.0', 'Transcript_66899.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84606.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_92482.0', 'Transcript_94412.0', 'Transcript_95360.0', 'Transcript_96560.0', 'Transcript_98845.0']
GO:1901564	BP	55	10269	3	1.6051788823300577	5.380599424771406e-26	55	organonitrogen compound metabolic process	['Transcript_108722.0', 'Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_167708.0', 'Transcript_200836.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_258871.0', 'Transcript_26110.0', 'Transcript_263626.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272299.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_56357.0', 'Transcript_60399.0', 'Transcript_61447.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_81460.0', 'Transcript_84606.0', 'Transcript_88227.0', 'Transcript_8860.0', 'Transcript_90437.0', 'Transcript_92482.0', 'Transcript_94412.0', 'Transcript_95360.0', 'Transcript_96560.0', 'Transcript_98845.0']
GO:0048884	BP	7	1304	5	1.6019037502971967	0.002227665433236696	7	neuromast development	['Transcript_161244.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_80969.0']
GO:0000902	BP	31	5730	3	1.5906536313811153	8.038117286422154e-14	31	cell morphogenesis	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_190519.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_8232.0', 'Transcript_84606.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0000904	BP	31	5730	4	1.5906536313811153	8.038117286422154e-14	31	cell morphogenesis involved in differentiation	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_190519.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_246268.0', 'Transcript_26229.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_53709.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_8232.0', 'Transcript_84606.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0044262	BP	14	286	3	1.5869530671554917	0.0012558776541553376	14	cellular carbohydrate metabolic process	['Transcript_149189.0', 'Transcript_149803.0', 'Transcript_165216.0', 'Transcript_170597.0', 'Transcript_174287.0', 'Transcript_178730.0', 'Transcript_232427.0', 'Transcript_245579.0', 'Transcript_29024.0', 'Transcript_32445.0', 'Transcript_35089.0', 'Transcript_81055.0', 'Transcript_93573.0', 'Transcript_97017.0']
GO:0044249	BP	46	8410	3	1.574858647209217	2.2072154235111243e-20	46	cellular biosynthetic process	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272737.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_60399.0', 'Transcript_61447.0', 'Transcript_66899.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84606.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_92482.0', 'Transcript_94412.0', 'Transcript_95360.0', 'Transcript_96560.0', 'Transcript_98845.0']
GO:0007165	BP	81	14803	2	1.5742824791917363	7.642749821707719e-39	81	signal transduction	['Transcript_110081.0', 'Transcript_126778.0', 'Transcript_135574.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_165554.0', 'Transcript_176163.0', 'Transcript_22662.0', 'Transcript_234067.0', 'Transcript_234590.0', 'Transcript_236745.0', 'Transcript_237975.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_249133.0', 'Transcript_26092.0', 'Transcript_26110.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_267768.0', 'Transcript_268824.0', 'Transcript_271092.0', 'Transcript_271145.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_33079.0', 'Transcript_34204.0', 'Transcript_35111.0', 'Transcript_37185.0', 'Transcript_38104.0', 'Transcript_38127.0', 'Transcript_39474.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_41509.0', 'Transcript_42895.0', 'Transcript_43050.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_52603.0', 'Transcript_52618.0', 'Transcript_53946.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_59196.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61447.0', 'Transcript_61635.0', 'Transcript_63015.0', 'Transcript_65382.0', 'Transcript_66899.0', 'Transcript_67453.0', 'Transcript_68249.0', 'Transcript_71160.0', 'Transcript_73541.0', 'Transcript_75195.0', 'Transcript_75823.0', 'Transcript_76702.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_81220.0', 'Transcript_83196.0', 'Transcript_84606.0', 'Transcript_86123.0', 'Transcript_86322.0', 'Transcript_86730.0', 'Transcript_8860.0', 'Transcript_89094.0', 'Transcript_89100.0', 'Transcript_95360.0', 'Transcript_96266.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0016070	BP	34	6170	5	1.564122450910164	1.2703794048079635e-14	34	RNA metabolic process	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_168015.0', 'Transcript_190433.0', 'Transcript_216841.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_246400.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_47511.0', 'Transcript_51090.0', 'Transcript_58110.0', 'Transcript_60399.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_80386.0', 'Transcript_84606.0', 'Transcript_88138.0', 'Transcript_92374.0', 'Transcript_92482.0', 'Transcript_94126.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0006886	BP	20	3599	4	1.5519828101610884	2.1874879610331294e-08	20	intracellular protein transport	['Transcript_139138.0', 'Transcript_141699.0', 'Transcript_143830.0', 'Transcript_161244.0', 'Transcript_167708.0', 'Transcript_202778.0', 'Transcript_232611.0', 'Transcript_232760.0', 'Transcript_234067.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_38127.0', 'Transcript_61447.0', 'Transcript_70417.0', 'Transcript_74504.0', 'Transcript_80969.0', 'Transcript_88227.0', 'Transcript_90437.0', 'Transcript_94412.0', 'Transcript_96560.0']
GO:0033554	BP	30	5384	3	1.5481026171255217	1.2559740714078935e-12	30	cellular response to stress	['Transcript_106816.0', 'Transcript_143010.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_272737.0', 'Transcript_289203.0', 'Transcript_32285.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_44975.0', 'Transcript_45237.0', 'Transcript_54864.0', 'Transcript_60399.0', 'Transcript_64335.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0030030	BP	39	6985	4	1.5451726995583004	1.4919317920144457e-16	39	cell projection organization	['Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_200836.0', 'Transcript_234067.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_242817.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_26110.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_30036.0', 'Transcript_31449.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_60447.0', 'Transcript_61447.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_8232.0', 'Transcript_84606.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0048731	BP	84	14936	3	1.5347193075711654	5.934382579099263e-38	84	system development	['Transcript_102286.0', 'Transcript_110159.0', 'Transcript_140706.0', 'Transcript_143229.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_159605.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_175743.0', 'Transcript_176163.0', 'Transcript_185157.0', 'Transcript_190519.0', 'Transcript_205376.0', 'Transcript_22662.0', 'Transcript_234067.0', 'Transcript_234534.0', 'Transcript_234590.0', 'Transcript_236100.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_246268.0', 'Transcript_246496.0', 'Transcript_258871.0', 'Transcript_26110.0', 'Transcript_26229.0', 'Transcript_263083.0', 'Transcript_263190.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_271136.0', 'Transcript_27162.0', 'Transcript_34204.0', 'Transcript_34218.0', 'Transcript_34924.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_40915.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_45799.0', 'Transcript_46891.0', 'Transcript_50731.0', 'Transcript_50733.0', 'Transcript_52618.0', 'Transcript_53709.0', 'Transcript_53884.0', 'Transcript_54758.0', 'Transcript_56357.0', 'Transcript_58371.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61447.0', 'Transcript_61635.0', 'Transcript_61969.0', 'Transcript_63015.0', 'Transcript_65535.0', 'Transcript_66899.0', 'Transcript_67402.0', 'Transcript_68249.0', 'Transcript_70307.0', 'Transcript_73541.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84079.0', 'Transcript_84606.0', 'Transcript_86957.0', 'Transcript_95360.0', 'Transcript_95640.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0071310	BP	32	5676	4	1.5311893921842747	3.7550784787407136e-13	32	cellular response to organic substance	['Transcript_145869.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_176163.0', 'Transcript_234590.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_34204.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_52618.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61635.0', 'Transcript_66899.0', 'Transcript_73541.0', 'Transcript_77060.0', 'Transcript_84606.0', 'Transcript_95360.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0048513	BP	90	15868	3	1.522510103939329	1.426189010499583e-40	90	animal organ development	['Transcript_102286.0', 'Transcript_110159.0', 'Transcript_140706.0', 'Transcript_143229.0', 'Transcript_145158.0', 'Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_159605.0', 'Transcript_161244.0', 'Transcript_161383.0', 'Transcript_175743.0', 'Transcript_176163.0', 'Transcript_185157.0', 'Transcript_190519.0', 'Transcript_200836.0', 'Transcript_205376.0', 'Transcript_22662.0', 'Transcript_234067.0', 'Transcript_234534.0', 'Transcript_234590.0', 'Transcript_236100.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_245954.0', 'Transcript_246268.0', 'Transcript_246496.0', 'Transcript_258871.0', 'Transcript_26110.0', 'Transcript_26229.0', 'Transcript_263083.0', 'Transcript_263190.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_271136.0', 'Transcript_27162.0', 'Transcript_34204.0', 'Transcript_34218.0', 'Transcript_34924.0', 'Transcript_37185.0', 'Transcript_38127.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_40915.0', 'Transcript_42895.0', 'Transcript_44579.0', 'Transcript_45237.0', 'Transcript_45799.0', 'Transcript_46891.0', 'Transcript_47284.0', 'Transcript_50731.0', 'Transcript_50733.0', 'Transcript_52618.0', 'Transcript_53709.0', 'Transcript_53884.0', 'Transcript_54758.0', 'Transcript_56357.0', 'Transcript_58371.0', 'Transcript_58526.0', 'Transcript_59097.0', 'Transcript_60029.0', 'Transcript_60399.0', 'Transcript_61403.0', 'Transcript_61447.0', 'Transcript_61635.0', 'Transcript_61969.0', 'Transcript_63015.0', 'Transcript_65122.0', 'Transcript_65535.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_67402.0', 'Transcript_68249.0', 'Transcript_70451.0', 'Transcript_73541.0', 'Transcript_77060.0', 'Transcript_80969.0', 'Transcript_84079.0', 'Transcript_84606.0', 'Transcript_86473.0', 'Transcript_86957.0', 'Transcript_95360.0', 'Transcript_95640.0', 'Transcript_98218.0', 'Transcript_98845.0']
GO:0032989	BP	32	5591	3	1.5094211477529853	9.465899624913957e-13	32	cellular component morphogenesis	['Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_200836.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_242817.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_30036.0', 'Transcript_31449.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_60447.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_8232.0', 'Transcript_84606.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
GO:0032990	BP	32	5591	4	1.5094211477529853	9.465899624913957e-13	32	cell part morphogenesis	['Transcript_145869.0', 'Transcript_148917.0', 'Transcript_150382.0', 'Transcript_154565.0', 'Transcript_158163.0', 'Transcript_161383.0', 'Transcript_200836.0', 'Transcript_236745.0', 'Transcript_238685.0', 'Transcript_242817.0', 'Transcript_244427.0', 'Transcript_245524.0', 'Transcript_263892.0', 'Transcript_264360.0', 'Transcript_271092.0', 'Transcript_30036.0', 'Transcript_31449.0', 'Transcript_37185.0', 'Transcript_40150.0', 'Transcript_40849.0', 'Transcript_42895.0', 'Transcript_45237.0', 'Transcript_60399.0', 'Transcript_60447.0', 'Transcript_66870.0', 'Transcript_66899.0', 'Transcript_77060.0', 'Transcript_8232.0', 'Transcript_84606.0', 'Transcript_8860.0', 'Transcript_95360.0', 'Transcript_98845.0']
