# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0007379	BP	p	segment specification	0/3319	684/59161	1.2943446385842328e-17	3	0	4.2014426968444195e-14	4.0955410865117435e-14	3.187970844832965e-14	5.3521563017126366e-17	
....GO:0001757	BP	p	somite specification	0/3319	684/59161	1.2943446385842328e-17	4	0	4.2014426968444195e-14	4.0955410865117435e-14	3.187970844832965e-14	5.3521563017126366e-17	
....GO:1901861	BP	p	regulation of muscle tissue development	7/3319	1029/59161	1.3417400343641989e-17	4	7	4.35528815154619e-14	4.245508711008304e-14	3.297997004467201e-14	5.513022976640747e-17	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
.....GO:0016202	BP	p	regulation of striated muscle tissue development	7/3319	1029/59161	1.3417400343641989e-17	6	7	4.35528815154619e-14	4.245508711008304e-14	3.297997004467201e-14	5.513022976640747e-17	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
......GO:0048641	BP	p	regulation of skeletal muscle tissue development	7/3319	1023/59161	1.9521796141789057e-17	7	7	6.336775027624728e-14	6.177050207327793e-14	4.794553132423393e-14	8.011093587389036e-17	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
....GO:0008610	BP	p	lipid biosynthetic process	5/3319	932/59161	2.4655877513469716e-17	4	5	8.00329784087227e-14	7.801566628411135e-14	6.053017929556815e-14	1.0105174041505391e-16	Transcript_163708.0, Transcript_240052.0, Transcript_250010.0, Transcript_26361.0, Transcript_76603.0
....GO:0071241	BP	p	cellular response to inorganic substance	0/3319	665/59161	2.6286461457980805e-17	4	0	8.532585389260569e-14	8.317512949095567e-14	6.45069764178849e-14	1.0746329205617846e-16	
.....GO:0071248	BP	p	cellular response to metal ion	0/3319	665/59161	2.6286461457980805e-17	5	0	8.532585389260569e-14	8.317512949095567e-14	6.45069764178849e-14	1.0746329205617846e-16	
...GO:0048588	BP	p	developmental cell growth	4/3319	879/59161	3.6554588086570096e-17	3	4	1.1865619292900653e-13	1.1566534363893663e-13	8.963184998826988e-14	1.492530728666749e-16	Transcript_236603.0, Transcript_260563.0, Transcript_50830.0, Transcript_82912.0
....GO:0097193	BP	p	intrinsic apoptotic signaling pathway	1/3319	723/59161	3.951853719479454e-17	6	1	1.2827717173430308e-13	1.2504381594778073e-13	9.685993466444141e-14	1.6115222579686314e-16	Transcript_77104.0
....GO:0044087	BP	p	regulation of cellular component biogenesis	0/3319	646/59161	8.642353205566457e-17	4	0	2.8053078505268717e-13	2.734597230321858e-13	2.1173765353637819e-13	3.519834191376251e-16	
.....GO:0055002	BP	p	striated muscle cell development	7/3319	987/59161	1.1931403132275312e-16	5	7	3.872933456736566e-13	3.775312253884567e-13	2.922000627094224e-13	4.853300071098454e-16	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
......GO:0071277	BP	p	cellular response to calcium ion	0/3319	638/59161	1.2790398091060757e-16	6	0	4.151763220358322e-13	4.0471138314505184e-13	3.1310894526916734e-13	5.189704025447903e-16	
.....GO:0051592	BP	p	response to calcium ion	0/3319	638/59161	1.2790398091060757e-16	5	0	4.151763220358322e-13	4.0471138314505184e-13	3.1310894526916734e-13	5.189704025447903e-16	
....GO:0002040	BP	p	sprouting angiogenesis	1/3319	708/59161	1.3642964051151802e-16	4	1	4.428506131003875e-13	4.316881157279092e-13	3.3357047105066154e-13	5.52182809352104e-16	Transcript_78136.0
....GO:0099111	BP	p	microtubule-based transport	2/3319	764/59161	1.4040562283887936e-16	4	2	4.557566517350024e-13	4.44268844612269e-13	3.4315134221822117e-13	5.675674367808249e-16	Transcript_275400.0, Transcript_45430.0
.......GO:0006814	BP	p	sodium ion transport	1/3319	697/59161	1.8803091329791896e-16	7	1	6.103483445650449e-13	5.94963897550721e-13	4.59359521186816e-13	7.591397320460758e-16	Transcript_17588.0
......GO:0042981	BP	p	regulation of apoptotic process	27/3319	1646/59161	2.5195093646839926e-16	6	27	8.17832739776424e-13	7.972184388387585e-13	6.15264186855831e-13	1.0159412916477317e-15	Transcript_149001.0, Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_274075.0, Transcript_28140.0, Transcript_287530.0, Transcript_32427.0, Transcript_37737.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_46647.0, Transcript_52748.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_66266.0, Transcript_74456.0, Transcript_77104.0, Transcript_85082.0, Transcript_90458.0, Transcript_90542.0, Transcript_91919.0, Transcript_93766.0, Transcript_94839.0, Transcript_94889.0
.....GO:0043067	BP	p	regulation of programmed cell death	27/3319	1653/59161	2.640367781162762e-16	5	27	8.570633817654326e-13	8.354602328389225e-13	6.445137753818303e-13	1.0633540716692714e-15	Transcript_149001.0, Transcript_229602.0, Transcript_258099.0, Transcript_271746.0, Transcript_274075.0, Transcript_28140.0, Transcript_287530.0, Transcript_32427.0, Transcript_37737.0, Transcript_38036.0, Transcript_39256.0, Transcript_39710.0, Transcript_46647.0, Transcript_52748.0, Transcript_54196.0, Transcript_55064.0, Transcript_62192.0, Transcript_66266.0, Transcript_74456.0, Transcript_77104.0, Transcript_85082.0, Transcript_90458.0, Transcript_90542.0, Transcript_91919.0, Transcript_93766.0, Transcript_94839.0, Transcript_94889.0
....GO:0060173	BP	p	limb development	1/3319	692/59161	2.8251379447260136e-16	4	1	9.17039776858064e-13	8.939248622642442e-13	6.893336585131473e-13	1.1363566008154447e-15	Transcript_24405.0
.....GO:0072332	BP	p	intrinsic apoptotic signaling pathway by p53 class mediator	0/3319	628/59161	2.9208301940357713e-16	7	0	9.481014809840114e-13	9.242036247380096e-13	7.123904843253247e-13	1.173392922009915e-15	
......GO:0014902	BP	p	myotube differentiation	7/3319	967/59161	3.581493341409822e-16	6	7	1.1625527386216281e-12	1.1332494216421624e-12	8.731680766357145e-13	1.4370243987906406e-15	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
.....GO:0043583	BP	p	ear development	83/3319	3138/59161	3.8386944480412196e-16	5	83	1.24604021783418e-12	1.214632514545253e-12	9.354898369876452e-13	1.5383212565854074e-15	Transcript_100813.0, Transcript_100890.0, Transcript_115089.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_153063.0, Transcript_154241.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_207663.0, Transcript_208040.0, Transcript_227748.0, Transcript_227803.0, Transcript_230743.0, Transcript_232552.0, Transcript_234715.0, Transcript_236173.0, Transcript_236196.0, Transcript_246814.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_256294.0, Transcript_260618.0, Transcript_262299.0, Transcript_267533.0, Transcript_269273.0, Transcript_271009.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_38952.0, Transcript_39256.0, Transcript_39495.0, Transcript_40086.0, Transcript_40345.0, Transcript_46122.0, Transcript_46812.0, Transcript_47316.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56509.0, Transcript_56904.0, Transcript_59115.0, Transcript_59371.0, Transcript_61733.0, Transcript_65150.0, Transcript_65587.0, Transcript_66668.0, Transcript_68943.0, Transcript_70504.0, Transcript_74456.0, Transcript_76611.0, Transcript_78604.0, Transcript_80240.0, Transcript_80628.0, Transcript_81222.0, Transcript_81555.0, Transcript_83035.0, Transcript_84148.0, Transcript_85987.0, Transcript_85998.0, Transcript_88912.0, Transcript_91696.0, Transcript_93677.0, Transcript_94158.0, Transcript_94594.0, Transcript_95955.0, Transcript_97282.0, Transcript_97615.0, Transcript_99413.0
...GO:0030900	BP	p	forebrain development	56/3319	2443/59161	5.194347363472533e-16	3	56	1.6860851541831842e-12	1.6435856734405032e-12	1.265343017741909e-12	2.0790199188448635e-15	Transcript_100114.0, Transcript_100636.0, Transcript_102519.0, Transcript_144530.0, Transcript_147223.0, Transcript_157811.0, Transcript_168025.0, Transcript_194673.0, Transcript_233817.0, Transcript_243947.0, Transcript_248441.0, Transcript_258540.0, Transcript_262709.0, Transcript_267464.0, Transcript_269119.0, Transcript_271094.0, Transcript_271117.0, Transcript_271589.0, Transcript_274080.0, Transcript_29564.0, Transcript_30038.0, Transcript_32758.0, Transcript_36890.0, Transcript_37075.0, Transcript_37460.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_55662.0, Transcript_61898.0, Transcript_62280.0, Transcript_62692.0, Transcript_66691.0, Transcript_66842.0, Transcript_68284.0, Transcript_68501.0, Transcript_70896.0, Transcript_71356.0, Transcript_72244.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_77714.0, Transcript_78797.0, Transcript_79299.0, Transcript_81655.0, Transcript_85023.0, Transcript_86033.0, Transcript_87113.0, Transcript_89911.0, Transcript_94288.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
...GO:0048839	BP	p	inner ear development	83/3319	3127/59161	6.439307057531924e-16	3	83	2.0901990708748628e-12	2.0375134903508762e-12	1.5673273378032704e-12	2.57097056688175e-15	Transcript_100813.0, Transcript_100890.0, Transcript_115089.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_153063.0, Transcript_154241.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_207663.0, Transcript_208040.0, Transcript_227748.0, Transcript_227803.0, Transcript_230743.0, Transcript_232552.0, Transcript_234715.0, Transcript_236173.0, Transcript_236196.0, Transcript_246814.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_256294.0, Transcript_260618.0, Transcript_262299.0, Transcript_267533.0, Transcript_269273.0, Transcript_271009.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_38952.0, Transcript_39256.0, Transcript_39495.0, Transcript_40086.0, Transcript_40345.0, Transcript_46122.0, Transcript_46812.0, Transcript_47316.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56509.0, Transcript_56904.0, Transcript_59115.0, Transcript_59371.0, Transcript_61733.0, Transcript_65150.0, Transcript_65587.0, Transcript_66668.0, Transcript_68943.0, Transcript_70504.0, Transcript_74456.0, Transcript_76611.0, Transcript_78604.0, Transcript_80240.0, Transcript_80628.0, Transcript_81222.0, Transcript_81555.0, Transcript_83035.0, Transcript_84148.0, Transcript_85987.0, Transcript_85998.0, Transcript_88912.0, Transcript_91696.0, Transcript_93677.0, Transcript_94158.0, Transcript_94594.0, Transcript_95955.0, Transcript_97282.0, Transcript_97615.0, Transcript_99413.0
..GO:0006903	BP	p	vesicle targeting	2/3319	724/59161	8.734346274276581e-16	2	2	2.8351688006301784e-12	2.763705504991943e-12	2.1250664485314922e-12	3.483008354582529e-15	Transcript_275400.0, Transcript_45430.0
.....GO:0014046	BP	p	dopamine secretion	0/3319	606/59161	9.313999749878284e-16	8	0	3.0233243188104908e-12	2.9471183731336773e-12	2.2651647391703987e-12	3.695995499768326e-15	
....GO:0014059	BP	p	regulation of dopamine secretion	0/3319	606/59161	9.313999749878284e-16	8	0	3.0233243188104908e-12	2.9471183731336773e-12	2.2651647391703987e-12	3.695995499768326e-15	
......GO:0015872	BP	p	dopamine transport	0/3319	606/59161	9.313999749878284e-16	7	0	3.0233243188104908e-12	2.9471183731336773e-12	2.2651647391703987e-12	3.695995499768326e-15	
....GO:2001023	BP	p	regulation of response to drug	0/3319	606/59161	9.313999749878284e-16	4	0	3.0233243188104908e-12	2.9471183731336773e-12	2.2651647391703987e-12	3.695995499768326e-15	
.....GO:0010970	BP	p	transport along microtubule	2/3319	717/59161	1.281068623946492e-15	6	2	4.158348753330313e-12	4.05353336940676e-12	3.1104346189420826e-12	5.077348905165218e-15	Transcript_275400.0, Transcript_45430.0
....GO:0030705	BP	p	cytoskeleton-dependent intracellular transport	2/3319	721/59161	1.3382264208248538e-15	5	2	4.343882961997476e-12	4.2343910007914546e-12	3.24787552334192e-12	5.297418246338385e-15	Transcript_275400.0, Transcript_45430.0
......GO:0048593	BP	p	camera-type eye morphogenesis	24/3319	1515/59161	1.6008189684371202e-15	6	24	5.196258371546892e-12	5.065281426493049e-12	3.883586817428454e-12	6.3291819385467625e-15	Transcript_100114.0, Transcript_157811.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_36890.0, Transcript_39256.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
...GO:0048199	BP	p	vesicle targeting, to, from or within Golgi	2/3319	704/59161	2.7601768902759037e-15	3	2	8.959534185835584e-12	8.73370006965847e-12	6.69066878202879e-12	1.0886432789593661e-14	Transcript_275400.0, Transcript_45430.0
...GO:0036269	BP	p	swimming behavior	0/3319	589/59161	3.2611173818092684e-15	3	0	1.0585587021352885e-11	1.0318766599710595e-11	7.901687416123857e-12	1.2846586190962241e-14	
.....GO:0098840	BP	p	protein transport along microtubule	2/3319	698/59161	4.070109399139163e-15	9	2	1.3211575109605722e-11	1.2878564003637483e-11	9.853734855315913e-12	1.5956008586480342e-14	Transcript_275400.0, Transcript_45430.0
.....GO:0099118	BP	p	microtubule-based protein transport	2/3319	698/59161	4.070109399139163e-15	8	2	1.3211575109605722e-11	1.2878564003637483e-11	9.853734855315913e-12	1.5956008586480342e-14	Transcript_275400.0, Transcript_45430.0
.....GO:0042073	BP	p	intraciliary transport	2/3319	698/59161	4.070109399139163e-15	10	2	1.3211575109605722e-11	1.2878564003637483e-11	9.853734855315913e-12	1.5956008586480342e-14	Transcript_275400.0, Transcript_45430.0
......GO:0061512	BP	p	protein localization to cilium	2/3319	699/59161	4.116991253998794e-15	6	2	1.3363753610480086e-11	1.3026906691562947e-11	9.954884852169083e-12	1.612033004883002e-14	Transcript_275400.0, Transcript_45430.0
......GO:0002068	BP	p	glandular epithelial cell development	0/3319	578/59161	4.492249141894332e-15	6	0	1.4581840714589e-11	1.4214290678871652e-11	1.08577661759586e-11	1.7526250858881012e-14	
.......GO:0003323	BP	p	type B pancreatic cell development	0/3319	578/59161	4.492249141894332e-15	7	0	1.4581840714589e-11	1.4214290678871652e-11	1.08577661759586e-11	1.7526250858881012e-14	
....GO:0003341	BP	p	cilium movement	0/3319	578/59161	4.492249141894332e-15	4	0	1.4581840714589e-11	1.4214290678871652e-11	1.08577661759586e-11	1.7526250858881012e-14	
.....GO:0002066	BP	p	columnar/cuboidal epithelial cell development	0/3319	582/59161	4.807515878386345e-15	5	0	1.5605196541242076e-11	1.521185178742295e-11	1.1605343330424638e-11	1.8733729341226982e-14	
.....GO:0030111	BP	p	regulation of Wnt signaling pathway	3/3319	748/59161	4.988129673490569e-15	6	3	1.6191468920150387e-11	1.5783346578369252e-11	1.2036356902132743e-11	1.9414231319125167e-14	Transcript_39256.0, Transcript_5147.0, Transcript_74456.0
.....GO:0035082	BP	p	axoneme assembly	2/3319	693/59161	6.1211045694327246e-15	8	2	1.9869105432378624e-11	1.9368284544653796e-11	1.476410422147173e-11	2.3738477219090353e-14	Transcript_275400.0, Transcript_45430.0
......GO:0060271	BP	p	cilium assembly	2/3319	693/59161	6.1211045694327246e-15	7	2	1.9869105432378624e-11	1.9368284544653796e-11	1.476410422147173e-11	2.3738477219090353e-14	Transcript_275400.0, Transcript_45430.0
....GO:0001578	BP	p	microtubule bundle formation	2/3319	693/59161	6.1211045694327246e-15	7	2	1.9869105432378624e-11	1.9368284544653796e-11	1.476410422147173e-11	2.3738477219090353e-14	Transcript_275400.0, Transcript_45430.0
....GO:0010038	BP	p	response to metal ion	2/3319	682/59161	8.681444542364193e-15	4	2	2.8179968984514172e-11	2.7469664379663477e-11	2.091359990255534e-11	3.362764795288087e-14	Transcript_229573.0, Transcript_45430.0
...GO:0010035	BP	p	response to inorganic substance	2/3319	684/59161	8.72519320809617e-15	3	2	2.8321977153480167e-11	2.760809308917732e-11	2.1010265245095575e-11	3.375682616624573e-14	Transcript_229573.0, Transcript_45430.0
....GO:0006836	BP	p	neurotransmitter transport	7/3319	905/59161	9.375850404356798e-15	4	7	3.0434010412542165e-11	2.966689041493031e-11	2.256767192328681e-11	3.623096477683591e-14	Transcript_150249.0, Transcript_230749.0, Transcript_240378.0, Transcript_52126.0, Transcript_60793.0, Transcript_83697.0, Transcript_99858.0
.....GO:1990798	BP	p	pancreas regeneration	0/3319	564/59161	9.881189104249409e-15	5	0	3.2074339832393585e-11	3.126587367357648e-11	2.3774140984824078e-11	3.8138335115806875e-14	
....GO:0031100	BP	p	animal organ regeneration	0/3319	565/59161	9.931026153343847e-15	4	0	3.223611089375413e-11	3.142356713180414e-11	2.3884117898791953e-11	3.828516733224956e-14	
.....GO:0051603	BP	p	proteolysis involved in cellular protein catabolic process	1/3319	621/59161	1.3492065847266706e-14	6	1	4.3795245740227724e-11	4.269134229956225e-11	3.242143423098189e-11	5.189010158794755e-14	Transcript_69926.0
.....GO:0044257	BP	p	cellular protein catabolic process	1/3319	622/59161	1.3525382873040876e-14	6	1	4.390339280589068e-11	4.279676340911136e-11	3.2487969661044184e-11	5.195667787679371e-14	Transcript_69926.0
......GO:0048747	BP	p	muscle fiber development	7/3319	887/59161	1.847194635365893e-14	6	7	5.995993786397689e-11	5.844858701775172e-11	4.4351143195135094e-11	7.087463104488993e-14	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
.....GO:0042490	BP	p	mechanoreceptor differentiation	2/3319	673/59161	1.9496634828022225e-14	5	2	6.328607665176014e-11	6.16908871150583e-11	4.679192358725334e-11	7.471791812486439e-14	Transcript_39256.0, Transcript_74456.0
.....GO:0043632	BP	p	modification-dependent macromolecule catabolic process	1/3319	615/59161	1.9918540890675096e-14	6	1	6.465558373113136e-11	6.302587438408525e-11	4.7784579596729557e-11	7.62447921357681e-14	Transcript_69926.0
....GO:0048882	BP	p	lateral line development	25/3319	1487/59161	2.280216646475165e-14	4	25	7.401583234458385e-11	7.215018846913792e-11	5.467959518247446e-11	8.718001454014588e-14	Transcript_100636.0, Transcript_102519.0, Transcript_153063.0, Transcript_232552.0, Transcript_233817.0, Transcript_236173.0, Transcript_256294.0, Transcript_267533.0, Transcript_37075.0, Transcript_39256.0, Transcript_39495.0, Transcript_46122.0, Transcript_46812.0, Transcript_47316.0, Transcript_56509.0, Transcript_61733.0, Transcript_66668.0, Transcript_68943.0, Transcript_74456.0, Transcript_77714.0, Transcript_78604.0, Transcript_81222.0, Transcript_84148.0, Transcript_85998.0, Transcript_94594.0
.....GO:0035315	BP	p	hair cell differentiation	2/3319	655/59161	3.9943306805162346e-14	6	2	1.2965597388955697e-10	1.263878640009065e-10	9.566421979836382e-11	1.5199996938986749e-13	Transcript_39256.0, Transcript_74456.0
......GO:0060113	BP	p	inner ear receptor cell differentiation	2/3319	655/59161	3.9943306805162346e-14	6	2	1.2965597388955697e-10	1.263878640009065e-10	9.566421979836382e-11	1.5199996938986749e-13	Transcript_39256.0, Transcript_74456.0
.......GO:0006511	BP	p	ubiquitin-dependent protein catabolic process	1/3319	601/59161	4.3202284715618844e-14	8	1	1.4023461618689876e-10	1.36699860925395e-10	1.0338306732447589e-10	1.6420915244367538e-13	Transcript_69926.0
......GO:0019941	BP	p	modification-dependent protein catabolic process	1/3319	604/59161	4.459545116834539e-14	7	1	1.4475683449244912e-10	1.411080921471293e-10	1.0667231919468217e-10	1.6930623917245513e-13	Transcript_69926.0
....GO:0051604	BP	p	protein maturation	0/3319	534/59161	7.495967697003652e-14	5	0	2.433191114447385e-10	2.3718600727410037e-10	1.7907866828141723e-10	2.835887079775507e-13	
.......GO:0048741	BP	p	skeletal muscle fiber development	7/3319	863/59161	8.063139418432985e-14	7	7	2.6172950552233473e-10	2.5513234875825265e-10	1.925477693121797e-10	3.0433663432829617e-13	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
......GO:0014904	BP	p	myotube cell development	7/3319	863/59161	8.063139418432985e-14	6	7	2.6172950552233473e-10	2.5513234875825265e-10	1.925477693121797e-10	3.0433663432829617e-13	Transcript_160182.0, Transcript_170134.0, Transcript_239337.0, Transcript_268816.0, Transcript_48178.0, Transcript_57104.0, Transcript_87688.0
...GO:0042752	BP	p	regulation of circadian rhythm	0/3319	523/59161	1.0548891555434741e-13	3	0	3.424170198894117e-10	3.3378605276023e-10	2.5169655251267294e-10	3.9769688721186027e-13	
..GO:0061919	BP	p	process utilizing autophagic mechanism	0/3319	526/59161	1.083044435827835e-13	2	0	3.5155622386971524e-10	3.426948938655621e-10	2.5830609794493864e-10	4.068937776269852e-13	
...GO:0006914	BP	p	autophagy	0/3319	526/59161	1.083044435827835e-13	4	0	3.5155622386971524e-10	3.426948938655621e-10	2.5830609794493864e-10	4.068937776269852e-13	
....GO:0030322	BP	p	stabilization of membrane potential	0/3319	526/59161	1.083044435827835e-13	4	0	3.5155622386971524e-10	3.426948938655621e-10	2.5830609794493864e-10	4.068937776269852e-13	
.....GO:0044782	BP	p	cilium organization	4/3319	725/59161	1.3303984441307633e-13	6	4	4.318473349648458e-10	4.2096218634077894e-10	3.1690090939194784e-10	4.992454739477985e-13	Transcript_145840.0, Transcript_275400.0, Transcript_45430.0, Transcript_89234.0
.....GO:0031644	BP	p	regulation of nervous system process	4/3319	727/59161	1.3354613449334245e-13	5	4	4.3349075256538957e-10	4.2256417993940136e-10	3.179733462286484e-10	5.005666888745838e-13	Transcript_37737.0, Transcript_46647.0, Transcript_78136.0, Transcript_93766.0
....GO:0072358	BP	p	cardiovascular system development	25/3319	1433/59161	1.9236105863403603e-13	4	25	6.24403996326081e-10	6.086652624005284e-10	4.574345974317377e-10	7.185316413418654e-13	Transcript_100114.0, Transcript_102091.0, Transcript_157811.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_36890.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78136.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_88628.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
.....GO:0006664	BP	p	glycolipid metabolic process	2/3319	632/59161	1.9299367292831403e-13	6	2	6.264574623253074e-10	6.106669687134345e-10	4.5874596055060247e-10	7.192393367684356e-13	Transcript_163708.0, Transcript_240052.0
....GO:1903509	BP	p	liposaccharide metabolic process	2/3319	632/59161	1.9299367292831403e-13	4	2	6.264574623253074e-10	6.106669687134345e-10	4.5874596055060247e-10	7.192393367684356e-13	Transcript_163708.0, Transcript_240052.0
....GO:0042476	BP	p	odontogenesis	1/3319	577/59161	2.112290557678982e-13	4	1	6.856495150225976e-10	6.683670258863664e-10	5.016690074487583e-10	7.862953153928872e-13	Transcript_228560.0
......GO:0070647	BP	p	protein modification by small protein conjugation or removal	7/3319	843/59161	2.4028645993246597e-13	7	7	7.799698489407846e-10	7.603099204415094e-10	5.704400558796742e-10	8.934362530822274e-13	Transcript_254523.0, Transcript_261014.0, Transcript_3302.0, Transcript_36151.0, Transcript_56287.0, Transcript_69926.0, Transcript_95036.0
....GO:0001944	BP	p	vasculature development	25/3319	1428/59161	2.678758453190475e-13	4	25	8.695249939056282e-10	8.476077374479171e-10	6.356693809420997e-10	9.948798557272635e-13	Transcript_100114.0, Transcript_102091.0, Transcript_157811.0, Transcript_248441.0, Transcript_258540.0, Transcript_267464.0, Transcript_271094.0, Transcript_36890.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_50538.0, Transcript_62280.0, Transcript_68501.0, Transcript_72923.0, Transcript_74619.0, Transcript_78136.0, Transcript_78797.0, Transcript_81655.0, Transcript_85023.0, Transcript_88628.0, Transcript_89911.0, Transcript_95129.0, Transcript_96379.0, Transcript_99294.0
..GO:0021700	BP	p	developmental maturation	1/3319	570/59161	3.09966057936742e-13	2	1	1.0061498240626646e-09	9.807888006493967e-10	7.352394894259521e-10	1.1498855132144737e-12	Transcript_55064.0
...GO:0035295	BP	p	tube development	88/3319	3050/59161	3.5116622484721024e-13	3	88	1.1398855658540444e-09	1.1111535978780006e-09	8.326151191127355e-10	1.3012392304269914e-12	Transcript_100114.0, Transcript_100813.0, Transcript_100890.0, Transcript_115089.0, Transcript_143179.0, Transcript_147674.0, Transcript_148614.0, Transcript_148677.0, Transcript_149019.0, Transcript_150799.0, Transcript_152435.0, Transcript_154241.0, Transcript_157811.0, Transcript_157887.0, Transcript_160488.0, Transcript_163886.0, Transcript_207663.0, Transcript_208040.0, Transcript_227748.0, Transcript_227803.0, Transcript_230743.0, Transcript_234715.0, Transcript_236196.0, Transcript_24405.0, Transcript_246814.0, Transcript_248441.0, Transcript_248573.0, Transcript_250288.0, Transcript_25443.0, Transcript_255148.0, Transcript_258540.0, Transcript_260618.0, Transcript_262299.0, Transcript_267464.0, Transcript_269273.0, Transcript_271009.0, Transcript_271094.0, Transcript_29019.0, Transcript_30141.0, Transcript_30769.0, Transcript_34712.0, Transcript_36890.0, Transcript_38952.0, Transcript_39256.0, Transcript_40086.0, Transcript_40345.0, Transcript_40725.0, Transcript_42697.0, Transcript_45927.0, Transcript_48636.0, Transcript_48719.0, Transcript_49165.0, Transcript_50538.0, Transcript_52405.0, Transcript_54226.0, Transcript_55829.0, Transcript_56904.0, Transcript_59115.0, Transcript_59371.0, Transcript_62280.0, Transcript_65150.0, Transcript_65587.0, Transcript_68501.0, Transcript_70504.0, Transcript_72923.0, Transcript_74456.0, Transcript_74619.0, Transcript_76611.0, Transcript_78797.0, Transcript_80240.0, Transcript_80628.0, Transcript_81555.0, Transcript_81655.0, Transcript_83035.0, Transcript_85023.0, Transcript_85987.0, Transcript_88912.0, Transcript_89911.0, Transcript_91696.0, Transcript_93677.0, Transcript_94158.0, Transcript_95129.0, Transcript_95955.0, Transcript_96379.0, Transcript_97282.0, Transcript_97615.0, Transcript_99294.0, Transcript_99413.0
.....GO:0009247	BP	p	glycolipid biosynthetic process	2/3319	616/59161	3.9736752364866914e-13	7	2	1.28985498176358e-09	1.257342883058299e-09	9.417610310473458e-10	1.4707582460246066e-12	Transcript_163708.0, Transcript_240052.0
