go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0015318	MF	7	7196	3	2.15326573108764	2.2903313435523144e-06	7	inorganic molecular entity transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0015075	MF	7	7192	3	2.152463565350605	2.2903313435523144e-06	7	ion transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_223545.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0140098	MF	8	421	2	2.1346823950398424	0.003379636097832758	8	catalytic activity, acting on RNA	['Transcript_186108.0', 'Transcript_209498.0', 'Transcript_212417.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_222127.0', 'Transcript_274399.0']
GO:0003924	MF	4	4049	7	2.1309911095702194	0.0010677554860363625	4	GTPase activity	['Transcript_11157.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0']
GO:0046873	MF	5	4985	5	2.109090876291958	0.00019437913069777452	5	metal ion transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0015079	MF	4	3935	6	2.0897891022886106	0.0014783173307732175	4	potassium ion transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0016887	MF	4	3757	7	2.023006582535533	0.002793351929843003	4	ATPase activity	['Transcript_10586.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219867.0']
GO:0015077	MF	5	4659	5	2.0115177021148565	0.0004944644091435061	5	monovalent inorganic cation transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0022890	MF	6	5590	4	2.0113112489031577	8.48491460043127e-05	6	inorganic cation transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0008324	MF	6	5590	4	2.0113112489031577	8.48491460043127e-05	6	cation transmembrane transporter activity	['Transcript_10953.0', 'Transcript_120311.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0008092	MF	7	6262	3	1.9526940529748273	3.729182556421092e-05	7	cytoskeletal protein binding	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_209622.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:1901265	MF	4	3457	3	1.9029460701561602	0.006806323412977522	4	nucleoside phosphate binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0', 'Transcript_219287.0']
GO:0000166	MF	4	3457	3	1.9029460701561602	0.006806323412977522	4	nucleotide binding	['Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0', 'Transcript_219287.0']
GO:0043167	MF	8	6781	2	1.8749235111059501	3.0571154232694415e-05	8	ion binding	['Transcript_15996.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_219251.0', 'Transcript_219287.0', 'Transcript_267526.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0016787	MF	15	12039	2	1.7961785277863946	2.690240689416143e-09	15	hydrolase activity	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_15996.0', 'Transcript_16839.0', 'Transcript_17471.0', 'Transcript_186108.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219251.0', 'Transcript_219867.0', 'Transcript_222064.0', 'Transcript_223545.0', 'Transcript_267526.0', 'Transcript_5968.0']
GO:0016817	MF	7	5302	3	1.7126072147034166	0.0007489610932937035	7	hydrolase activity, acting on acid anhydrides	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219251.0', 'Transcript_219867.0']
GO:0016462	MF	7	5302	5	1.7126072147034166	0.0007489610932937035	7	pyrophosphatase activity	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219251.0', 'Transcript_219867.0']
GO:0016818	MF	7	5302	4	1.7126072147034166	0.0007489610932937035	7	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219251.0', 'Transcript_219867.0']
GO:0017111	MF	7	5272	6	1.7044209148442093	0.0010380034732623488	7	nucleoside-triphosphatase activity	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_17471.0', 'Transcript_212417.0', 'Transcript_215159.0', 'Transcript_219251.0', 'Transcript_219867.0']
GO:0070011	MF	4	2958	4	1.6780475189928292	0.04409679919016323	4	peptidase activity, acting on L-amino acid peptides	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_267526.0', 'Transcript_5968.0']
GO:0008233	MF	4	2958	3	1.6780475189928292	0.04409679919016323	4	peptidase activity	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_267526.0', 'Transcript_5968.0']
GO:0140096	MF	14	9447	2	1.5459268026927235	5.331256420597477e-06	14	catalytic activity, acting on a protein	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_11702.0', 'Transcript_15996.0', 'Transcript_186108.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219867.0', 'Transcript_220598.0', 'Transcript_223545.0', 'Transcript_267526.0', 'Transcript_274399.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0098803	CC	5	108	3	3.419399410830132	0.0018438785485244212	5	respiratory chain complex	['Transcript_129963.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0005746	CC	5	108	3	3.419399410830132	0.0018438785485244212	5	mitochondrial respirasome	['Transcript_129963.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0005747	CC	3	70	4	3.308038301882428	0.029756884126060014	3	mitochondrial respiratory chain complex I	['Transcript_129963.0', 'Transcript_219287.0', 'Transcript_288197.0']
GO:0045271	CC	3	70	4	3.308038301882428	0.029756884126060014	3	respiratory chain complex I	['Transcript_129963.0', 'Transcript_219287.0', 'Transcript_288197.0']
GO:0030964	CC	3	70	3	3.308038301882428	0.029756884126060014	3	NADH dehydrogenase complex	['Transcript_129963.0', 'Transcript_219287.0', 'Transcript_288197.0']
GO:0005666	CC	3	73	8	3.2474967599473774	0.031990679431108164	3	RNA polymerase III complex	['Transcript_128022.0', 'Transcript_218429.0', 'Transcript_219287.0']
GO:0031304	CC	3	75	5	3.208502628331514	0.033739422446552245	3	intrinsic component of mitochondrial inner membrane	['Transcript_16067.0', 'Transcript_209498.0', 'Transcript_92708.0']
GO:0070469	CC	5	133	2	3.1190044774924117	0.003494056299634275	5	respirasome	['Transcript_129963.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0031901	CC	4	120	5	2.94546822249772	0.017616315279209874	4	early endosome membrane	['Transcript_15996.0', 'Transcript_188173.0', 'Transcript_219287.0', 'Transcript_219867.0']
GO:0005788	CC	3	93	5	2.898162507719363	0.0499774312084134	3	endoplasmic reticulum lumen	['Transcript_11702.0', 'Transcript_1973.0', 'Transcript_217895.0']
GO:0005795	CC	4	147	4	2.652686473269874	0.031990679431108164	4	Golgi stack	['Transcript_1973.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_234213.0']
GO:0098800	CC	6	238	3	2.5425035555194513	0.0071271257855994126	6	inner mitochondrial membrane protein complex	['Transcript_11702.0', 'Transcript_129963.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:1904949	CC	3	3915	3	2.4974752733510086	0.0012817312121475126	3	ATPase complex	['Transcript_11157.0', 'Transcript_11702.0', 'Transcript_131150.0']
GO:0030133	CC	3	3787	6	2.449518387057025	0.0017098352806815171	3	transport vesicle	['Transcript_1973.0', 'Transcript_215159.0', 'Transcript_5968.0']
GO:0098573	CC	4	173	4	2.417730590469514	0.046003377249743856	4	intrinsic component of mitochondrial membrane	['Transcript_16067.0', 'Transcript_209498.0', 'Transcript_267526.0', 'Transcript_92708.0']
GO:0005875	CC	3	3599	2	2.3760590680973332	0.002813326849780209	3	microtubule associated complex	['Transcript_10586.0', 'Transcript_11367.0', 'Transcript_215159.0']
GO:0045202	CC	6	6148	3	2.148580130863377	6.748361196582925e-05	6	synapse	['Transcript_10759.0', 'Transcript_12318.0', 'Transcript_21107.0', 'Transcript_215159.0', 'Transcript_267526.0', 'Transcript_5968.0']
GO:0005819	CC	3	3035	5	2.13015948231565	0.014593498989670849	3	spindle	['Transcript_10586.0', 'Transcript_10656.0', 'Transcript_247165.0']
GO:0030054	CC	8	7668	2	2.0522758035619124	9.157379648765935e-06	8	cell junction	['Transcript_10759.0', 'Transcript_12318.0', 'Transcript_209498.0', 'Transcript_209622.0', 'Transcript_21107.0', 'Transcript_215159.0', 'Transcript_267526.0', 'Transcript_5968.0']
GO:0043005	CC	8	7361	4	1.993327237870826	1.4907807593096258e-05	8	neuron projection	['Transcript_10759.0', 'Transcript_12121.0', 'Transcript_194588.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_288197.0']
GO:0055029	CC	6	371	7	1.9020459422065916	0.040137781498500745	6	nuclear DNA-directed RNA polymerase complex	['Transcript_128022.0', 'Transcript_186108.0', 'Transcript_209498.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_222127.0']
GO:0000428	CC	6	386	6	1.844864281559314	0.046003377249743856	6	DNA-directed RNA polymerase complex	['Transcript_128022.0', 'Transcript_186108.0', 'Transcript_209498.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_222127.0']
GO:0030880	CC	6	387	5	1.8411315626829845	0.046003377249743856	6	RNA polymerase complex	['Transcript_128022.0', 'Transcript_186108.0', 'Transcript_209498.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_222127.0']
GO:0005743	CC	10	701	5	1.7210162789829777	0.011199885240339281	10	mitochondrial inner membrane	['Transcript_11702.0', 'Transcript_129963.0', 'Transcript_16067.0', 'Transcript_17471.0', 'Transcript_209498.0', 'Transcript_218429.0', 'Transcript_219287.0', 'Transcript_288197.0', 'Transcript_5968.0', 'Transcript_92708.0']
GO:0120025	CC	13	9364	3	1.6401106828646823	1.1532915805894314e-05	13	plasma membrane bounded cell projection	['Transcript_10656.0', 'Transcript_10759.0', 'Transcript_11367.0', 'Transcript_12121.0', 'Transcript_12668.0', 'Transcript_194588.0', 'Transcript_209622.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0042995	CC	13	9364	2	1.6401106828646823	1.1532915805894314e-05	13	cell projection	['Transcript_10656.0', 'Transcript_10759.0', 'Transcript_11367.0', 'Transcript_12121.0', 'Transcript_12668.0', 'Transcript_194588.0', 'Transcript_209622.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_288197.0', 'Transcript_5968.0']
GO:0005694	CC	7	4793	5	1.5669994844551203	0.00599902948242961	7	chromosome	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_11702.0', 'Transcript_1973.0', 'Transcript_215855.0', 'Transcript_217895.0', 'Transcript_267526.0']
GO:0000228	CC	7	4703	6	1.5396518766941392	0.007715117383720579	7	nuclear chromosome	['Transcript_10586.0', 'Transcript_11157.0', 'Transcript_11702.0', 'Transcript_1973.0', 'Transcript_215855.0', 'Transcript_217895.0', 'Transcript_267526.0']
GO:0098590	CC	15	9909	3	1.515274341291924	1.2138838252519728e-05	15	plasma membrane region	['Transcript_10656.0', 'Transcript_10759.0', 'Transcript_11367.0', 'Transcript_12121.0', 'Transcript_12318.0', 'Transcript_12668.0', 'Transcript_194588.0', 'Transcript_209622.0', 'Transcript_21107.0', 'Transcript_215159.0', 'Transcript_217895.0', 'Transcript_219287.0', 'Transcript_219867.0', 'Transcript_288197.0', 'Transcript_5968.0']
