# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
.....GO:0031103	BP	p	axon regeneration	0/964	922/59161	5.064599287164497e-07	8	0	0.001643968928613596	0.0016025310299108897	0.0013481963302431892	2.8102032967753777e-06	
....GO:0048678	BP	p	response to axon injury	0/964	923/59161	5.099397728652681e-07	4	0	0.0016552645027206603	0.0016135418876541039	0.0013569497355944784	2.8246834517417413e-06	
....GO:0031102	BP	p	neuron projection regeneration	0/964	924/59161	5.136690196844674e-07	7	0	0.0016673696378957813	0.0016253419006602844	0.0013663595923606834	2.8404934206061012e-06	
...GO:0044255	BP	p	cellular lipid metabolic process	1/964	1079/59161	6.241181213525875e-07	4	1	0.002025887421910499	0.001974822881510085	0.00165953008467653	3.445386771956631e-06	Transcript_75823.0
.....GO:0051130	BP	p	positive regulation of cellular component organization	0/964	885/59161	7.104872304728577e-07	5	0	0.002306241550114896	0.002248110400508421	0.0018884750585968558	3.895884400077952e-06	
......GO:0061074	BP	p	regulation of neural retina development	0/964	886/59161	7.109483355997491e-07	6	0	0.0023077382973567856	0.0022495694207230457	0.0018889897276885336	3.895884400077952e-06	
.....GO:1902866	BP	p	regulation of retina development in camera-type eye	0/964	886/59161	7.109483355997491e-07	5	0	0.0023077382973567856	0.0022495694207230457	0.0018889897276885336	3.895884400077952e-06	
......GO:0048747	BP	p	muscle fiber development	0/964	887/59161	7.117250305749309e-07	6	0	0.0023102594492462256	0.0022520270244305277	0.0018896299561764415	3.895884400077952e-06	
....GO:0003007	BP	p	heart morphogenesis	0/964	887/59161	7.117250305749309e-07	4	0	0.0023102594492462256	0.0022520270244305277	0.0018896299561764415	3.895884400077952e-06	
....GO:0000578	BP	p	embryonic axis specification	0/964	894/59161	7.262448648697578e-07	4	0	0.0023573908313672337	0.0022979704124209558	0.0019267276264994676	3.968671433278171e-06	
...GO:0009612	BP	p	response to mechanical stimulus	0/964	895/59161	7.296560367247425e-07	3	0	0.0023684634952085143	0.002308763978576971	0.0019350478093940172	3.980610916316831e-06	
......GO:1903311	BP	p	regulation of mRNA metabolic process	0/964	904/59161	7.763981768748032e-07	7	0	0.002520188482135611	0.0024566645838326596	0.002058231566895103	4.221421243108226e-06	
...GO:0001525	BP	p	angiogenesis	0/964	904/59161	7.763981768748032e-07	3	0	0.002520188482135611	0.0024566645838326596	0.002058231566895103	4.221421243108226e-06	
....GO:0006836	BP	p	neurotransmitter transport	0/964	905/59161	7.834585871554138e-07	4	0	0.0025431065739064734	0.0024790050019329727	0.0020753817973746913	4.252686578438919e-06	
.....GO:0032525	BP	p	somite rostral/caudal axis specification	0/964	861/59161	1.0460882939391582e-06	5	0	0.0033956026021265072	0.00331001300598966	0.002770041802350891	5.655719518831457e-06	
.......GO:0048741	BP	p	skeletal muscle fiber development	0/964	863/59161	1.0471618702457504e-06	7	0	0.0033990874308177056	0.003313409996050949	0.002771837470540501	5.655719518831457e-06	
......GO:0014904	BP	p	myotube cell development	0/964	863/59161	1.0471618702457504e-06	6	0	0.0033990874308177056	0.003313409996050949	0.002771837470540501	5.655719518831457e-06	
...GO:0016358	BP	p	dendrite development	0/964	870/59161	1.0657649475838018e-06	7	0	0.0034594730198570208	0.0033722735052758817	0.002818948286359156	5.746632923350533e-06	
...GO:0048588	BP	p	developmental cell growth	0/964	879/59161	1.125755363606309e-06	3	0	0.003654201910266079	0.0035620940571544388	0.002976497181375081	6.0600363354329674e-06	
......GO:0070647	BP	p	protein modification by small protein conjugation or removal	0/964	843/59161	1.5500938108321916e-06	7	0	0.005031604509961294	0.00490477783193418	0.004096897942029483	8.330471042982275e-06	
....GO:1990138	BP	p	neuron projection extension	0/964	850/59161	1.5933819657153672e-06	4	0	0.005172117860712082	0.0050417494016370135	0.00420971515342	8.534847954970432e-06	
.....GO:0048675	BP	p	axon extension	0/964	850/59161	1.5933819657153672e-06	5	0	0.005172117860712082	0.0050417494016370135	0.00420971515342	8.534847954970432e-06	
....GO:0048638	BP	p	regulation of developmental growth	0/964	851/59161	1.6025171792731049e-06	4	0	0.0052017707639204986	0.005070654873444505	0.004230645353280997	8.569638820297361e-06	
.....GO:0099643	BP	p	signal release from synapse	0/964	852/59161	1.6124152455770718e-06	7	0	0.005233899887143175	0.0051019741496376335	0.0042551638330778924	8.580163749415041e-06	
....GO:0001558	BP	p	regulation of cell growth	0/964	852/59161	1.6124152455770718e-06	5	0	0.005233899887143175	0.0051019741496376335	0.0042551638330778924	8.580163749415041e-06	
....GO:0007269	BP	p	neurotransmitter secretion	0/964	852/59161	1.6124152455770718e-06	8	0	0.005233899887143175	0.0051019741496376335	0.0042551638330778924	8.580163749415041e-06	
.....GO:0061387	BP	p	regulation of extent of cell growth	0/964	817/59161	2.271023614999698e-06	6	0	0.00737174265428902	0.007185930428732873	0.005986418249139204	1.206504526070216e-05	
......GO:0050684	BP	p	regulation of mRNA processing	0/964	820/59161	2.283207529671163e-06	8	0	0.0074112916413125954	0.0072244825435591985	0.006016251840683515	1.2109953662275484e-05	
....GO:0015893	BP	p	drug transport	0/964	821/59161	2.2893167243122667e-06	4	0	0.007431122087117618	0.0072438131429314835	0.00603006025183851	1.2122548266097256e-05	
..GO:0019748	BP	p	secondary metabolic process	0/964	825/59161	2.3242564477528844e-06	2	0	0.0075445364294058626	0.0073543687620739465	0.006119767226933344	1.228751861466753e-05	
...GO:0046148	BP	p	pigment biosynthetic process	0/964	827/59161	2.3481814011015787e-06	3	0	0.007622196827975725	0.0074300716517924316	0.006180413447699355	1.2373696149311242e-05	
.....GO:0008361	BP	p	regulation of cell size	0/964	827/59161	2.3481814011015787e-06	5	0	0.007622196827975725	0.0074300716517924316	0.006180413447699355	1.2373696149311242e-05	
.......GO:0006813	BP	p	potassium ion transport	2/964	1131/59161	2.4403864268644154e-06	7	2	0.007921494341601892	0.007721825069033473	0.006418216302653413	1.2838726647652986e-05	Transcript_244099.0, Transcript_97485.0
..GO:0042440	BP	p	pigment metabolic process	0/964	834/59161	2.4675151748540594e-06	2	0	0.008009554257576277	0.007807665345807625	0.006487097394691322	1.2960443782485885e-05	
..GO:0033555	BP	p	multicellular organismal response to stress	0/964	836/59161	2.5122507019931456e-06	3	0	0.00815476577866975	0.007949216663720365	0.0066021948448379865	1.3174096572972134e-05	
....GO:0042157	BP	p	lipoprotein metabolic process	20/964	2989/59161	2.5934065181893573e-06	5	20	0.008418197558042654	0.008206008378795987	0.0068128789232834415	1.3577737996842989e-05	Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_161244.0, Transcript_167708.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_70417.0, Transcript_74504.0, Transcript_80969.0, Transcript_88227.0, Transcript_90437.0, Transcript_94412.0, Transcript_96560.0
...GO:0021537	BP	p	telencephalon development	0/964	791/59161	3.3384715644575334e-06	3	0	0.010836678698229154	0.010563529257047385	0.008766826328265483	1.7427877366257683e-05	
.....GO:0017156	BP	p	calcium-ion regulated exocytosis	0/964	790/59161	3.3395378070894268e-06	8	0	0.010840139721812279	0.010566903042032415	0.008766286743609745	1.7427877366257683e-05	
....GO:0045055	BP	p	regulated exocytosis	0/964	795/59161	3.3487227268840426e-06	7	0	0.010869953971465602	0.010595965793384567	0.008787048435343729	1.744775918373291e-05	
.......GO:0048024	BP	p	regulation of mRNA splicing, via spliceosome	0/964	797/59161	3.3627217917958852e-06	9	0	0.010915394936169444	0.01064026137263764	0.008820419259880608	1.7492620090015134e-05	
..........GO:0021952	BP	p	central nervous system projection neuron axonogenesis	0/964	798/59161	3.371984785035085e-06	11	0	0.010945462612223886	0.010669571162522287	0.008841344106361993	1.7512740179558217e-05	
....GO:0071599	BP	p	otic vesicle development	0/964	799/59161	3.382775533787274e-06	5	0	0.010980489382673491	0.010703715047814812	0.008866254674056445	1.7512742237118807e-05	
.........GO:0021955	BP	p	central nervous system neuron axonogenesis	0/964	799/59161	3.382775533787274e-06	10	0	0.010980489382673491	0.010703715047814812	0.008866254674056445	1.7512742237118807e-05	
......GO:0006497	BP	p	protein lipidation	20/964	2980/59161	3.4519412231370216e-06	7	20	0.011205001210302773	0.01092256782787395	0.00904063406339586	1.78423586151318e-05	Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_161244.0, Transcript_167708.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_70417.0, Transcript_74504.0, Transcript_80969.0, Transcript_88227.0, Transcript_90437.0, Transcript_94412.0, Transcript_96560.0
.....GO:0042158	BP	p	lipoprotein biosynthetic process	20/964	2981/59161	3.4586548661268406e-06	6	20	0.011226793695447724	0.010943811011401213	0.00905475843952007	1.7848638625513077e-05	Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_161244.0, Transcript_167708.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_70417.0, Transcript_74504.0, Transcript_80969.0, Transcript_88227.0, Transcript_90437.0, Transcript_94412.0, Transcript_96560.0
.....GO:0030516	BP	p	regulation of axon extension	0/964	807/59161	3.5260145686040947e-06	10	0	0.01144544328968889	0.011156949321590804	0.009227580126036916	1.816737030109348e-05	
...GO:0035107	BP	p	appendage morphogenesis	0/964	808/59161	3.551299128291113e-06	3	0	0.011527516970432953	0.011236954252244984	0.009290198519609551	1.823974204182429e-05	
....GO:0033334	BP	p	fin morphogenesis	0/964	808/59161	3.551299128291113e-06	4	0	0.011527516970432953	0.011236954252244984	0.009290198519609551	1.823974204182429e-05	
.....GO:0051588	BP	p	regulation of neurotransmitter transport	0/964	809/59161	3.578288631409414e-06	5	0	0.011615124897554957	0.011322353933002688	0.009353646482504209	1.8320386273745992e-05	
....GO:0046928	BP	p	regulation of neurotransmitter secretion	0/964	809/59161	3.578288631409414e-06	7	0	0.011615124897554957	0.011322353933002688	0.009353646482504209	1.8320386273745992e-05	
...GO:0030902	BP	p	hindbrain development	0/964	810/59161	3.6070044302892733e-06	3	0	0.01170833638071898	0.011413215926507842	0.009421495571915581	1.8438325009006272e-05	
....GO:0006508	BP	p	proteolysis	2/964	1126/59161	3.732520408889077e-06	5	2	0.012115761247253944	0.011810371237423723	0.00974561078760938	1.9049939068009345e-05	Transcript_258871.0, Transcript_56357.0
.....GO:0060026	BP	p	convergent extension	1/964	954/59161	3.968123997158663e-06	5	1	0.012880530494777019	0.012555863702972257	0.01035680363258411	2.0220613021627973e-05	Transcript_22662.0
.....GO:0007368	BP	p	determination of left/right symmetry	1/964	971/59161	4.230510262216618e-06	5	1	0.013732236311155143	0.013386101413275318	0.011037401274123157	2.152388136544693e-05	Transcript_22662.0
...GO:0042594	BP	p	response to starvation	0/964	773/59161	4.940401698322168e-06	5	0	0.01603654391275376	0.015632326612394803	0.012879627227525893	2.505709986367775e-05	
......GO:0043543	BP	p	protein acylation	24/964	3291/59161	4.972802099035229e-06	7	24	0.016141715613468353	0.01573484735407681	0.012959122270085808	2.5182083640356245e-05	Transcript_108722.0, Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_161244.0, Transcript_167708.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_263626.0, Transcript_272299.0, Transcript_38127.0, Transcript_61447.0, Transcript_70417.0, Transcript_74504.0, Transcript_80969.0, Transcript_81460.0, Transcript_88227.0, Transcript_90437.0, Transcript_94412.0, Transcript_96560.0
.....GO:0033564	BP	p	anterior/posterior axon guidance	0/964	778/59161	5.021884871763587e-06	5	0	0.016301038293744602	0.01589015414514042	0.013082010090944143	2.539102537966449e-05	
....GO:0097435	BP	p	supramolecular fiber organization	0/964	780/59161	5.070499767460144e-06	4	0	0.016458842245175628	0.01604398048845461	0.013203581394466216	2.5596955280210933e-05	
.....GO:0006338	BP	p	chromatin remodeling	1/964	929/59161	5.748709568163595e-06	5	1	0.018660311258259028	0.01818995924963998	0.014963891005929836	2.89756385997811e-05	Transcript_106816.0
....GO:0072358	BP	p	cardiovascular system development	5/964	1433/59161	6.91000787440709e-06	4	5	0.022429885560325415	0.02186451762083164	0.017979840489207248	3.4775016372597544e-05	Transcript_246268.0, Transcript_26229.0, Transcript_53709.0, Transcript_60029.0, Transcript_65535.0
..GO:0035637	BP	p	multicellular organismal signaling	0/964	750/59161	7.274496768843114e-06	2	0	0.02361301651166475	0.023017826560537833	0.01892096609576094	3.655265713879992e-05	
....GO:0007422	BP	p	peripheral nervous system development	0/964	755/59161	7.397302945193075e-06	4	0	0.02401164536009672	0.023406407565878737	0.019232987657501994	3.71122803092685e-05	
.......GO:0017158	BP	p	regulation of calcium ion-dependent exocytosis	0/964	757/59161	7.469943494700962e-06	9	0	0.024247436583799322	0.02363625543343104	0.0194143831427278	3.741888361697426e-05	
......GO:1903305	BP	p	regulation of regulated secretory pathway	0/964	762/59161	7.71285805129091e-06	8	0	0.025035937234490293	0.024404881128140998	0.020038005217253786	3.857617447533173e-05	
....GO:0022603	BP	p	regulation of anatomical structure morphogenesis	23/964	3138/59161	8.755366943671065e-06	4	23	0.028419921099156274	0.027703568258692985	0.022737687952713755	4.3722955537163506e-05	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
....GO:0001944	BP	p	vasculature development	5/964	1428/59161	1.0199340230119975e-05	4	5	0.03310705838696944	0.03227256151302866	0.026477487237391455	5.085569644695766e-05	Transcript_246268.0, Transcript_26229.0, Transcript_53709.0, Transcript_60029.0, Transcript_65535.0
...GO:0019226	BP	p	transmission of nerve impulse	0/964	724/59161	1.065703485600369e-05	4	0	0.034592735142587976	0.03372079028417938	0.027655005451329574	5.305634224323309e-05	
.....GO:0031644	BP	p	regulation of nervous system process	0/964	727/59161	1.07106613940959e-05	5	0	0.03476680688523529	0.03389047437258745	0.027783455656284765	5.3241664449058634e-05	
....GO:0001508	BP	p	action potential	0/964	731/59161	1.0848876504354403e-05	4	0	0.03521545313313439	0.034327812038280274	0.028131136775790967	5.384625861335534e-05	
......GO:0071805	BP	p	potassium ion transmembrane transport	2/964	1056/59161	1.1062853444591602e-05	8	2	0.035910022281144344	0.03500487386878786	0.028674916128381432	5.482446149793029e-05	Transcript_244099.0, Transcript_97485.0
....GO:0030855	BP	p	epithelial cell differentiation	23/964	3108/59161	1.1344378848633595e-05	4	23	0.03682385374266465	0.03589567128454566	0.029393285596809645	5.61339233882083e-05	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_236745.0, Transcript_238685.0, Transcript_244427.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
....GO:0032474	BP	p	otolith morphogenesis	0/964	740/59161	1.1453419470650804e-05	4	0	0.03717779960173251	0.03624069558043856	0.029664356428985583	5.658721400568114e-05	
.......GO:0018345	BP	p	protein palmitoylation	20/964	2832/59161	1.3040056573139223e-05	8	20	0.04232802363640992	0.04126110301205816	0.03376070646785745	6.432830339879927e-05	Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_161244.0, Transcript_167708.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_70417.0, Transcript_74504.0, Transcript_80969.0, Transcript_88227.0, Transcript_90437.0, Transcript_94412.0, Transcript_96560.0
......GO:0018193	BP	p	peptidyl-amino acid modification	39/964	4433/59161	1.422582581266332e-05	7	39	0.046177030587905135	0.045013091852452836	0.036816437203172674	7.007136659773162e-05	Transcript_139138.0, Transcript_141699.0, Transcript_143830.0, Transcript_145869.0, Transcript_148917.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_167708.0, Transcript_200836.0, Transcript_202778.0, Transcript_232611.0, Transcript_232760.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66870.0, Transcript_66899.0, Transcript_70417.0, Transcript_74504.0, Transcript_77060.0, Transcript_84606.0, Transcript_88227.0, Transcript_8860.0, Transcript_90437.0, Transcript_94412.0, Transcript_95360.0, Transcript_96560.0, Transcript_98845.0
......GO:0061371	BP	p	determination of heart left/right asymmetry	0/964	699/59161	1.566507568411843e-05	6	0	0.05084883567064842	0.049567139365446454	0.04052555079481438	7.704369041007338e-05	
.....GO:0009913	BP	p	epidermal cell differentiation	0/964	703/59161	1.573461237006241e-05	5	0	0.05107455175322258	0.04978716604598722	0.04068970758898139	7.726861082181935e-05	
.....GO:0015696	BP	p	ammonium transport	0/964	705/59161	1.5810643608330547e-05	7	0	0.05132134915264096	0.05002774266747045	0.04087051372753446	7.752469660519781e-05	
......GO:0048846	BP	p	axon extension involved in axon guidance	0/964	708/59161	1.5977588388990758e-05	6	0	0.051863251910664	0.05055598621867831	0.04128608839715212	7.79898524972391e-05	
....GO:0002040	BP	p	sprouting angiogenesis	0/964	708/59161	1.5977588388990758e-05	4	0	0.051863251910664	0.05055598621867831	0.04128608839715212	7.79898524972391e-05	
.....GO:1902284	BP	p	neuron projection extension involved in neuron projection guidance	0/964	708/59161	1.5977588388990758e-05	5	0	0.051863251910664	0.05055598621867831	0.04128608839715212	7.79898524972391e-05	
....GO:0002064	BP	p	epithelial cell development	1/964	870/59161	1.793296249874864e-05	4	1	0.05821039627093809	0.05674314438914387	0.046284976209270245	8.740299740381095e-05	Transcript_244427.0
....GO:0033333	BP	p	fin development	2/964	997/59161	2.1324609154815715e-05	4	2	0.0692196813165318	0.06747492927608602	0.05501749161942455	0.00010377763315821861	Transcript_63015.0, Transcript_68249.0
...GO:0048736	BP	p	appendage development	2/964	998/59161	2.1400161196322842e-05	3	2	0.06946492324326395	0.06771398963214446	0.05519101572531661	0.00010398940605279033	Transcript_63015.0, Transcript_68249.0
........GO:0016567	BP	p	protein ubiquitination	0/964	677/59161	2.3065355315901075e-05	9	0	0.07487014335541489	0.07298296570733417	0.05946248600439297	0.00011191351772109849	
....GO:0006643	BP	p	membrane lipid metabolic process	0/964	681/59161	2.321586007489928e-05	5	0	0.07535868180312306	0.07345919004961363	0.05982727141301545	0.00011247564448227324	
....GO:0010038	BP	p	response to metal ion	0/964	682/59161	2.327884682132955e-05	4	0	0.07556313678203572	0.07365849153410312	0.05996630941174492	0.00011261272247695338	
....GO:0001757	BP	p	somite specification	0/964	684/59161	2.3435852868886986e-05	4	0	0.07607277841240716	0.07415528713199399	0.06034732113738399	0.00011286762375728065	
...GO:0010035	BP	p	response to inorganic substance	0/964	684/59161	2.3435852868886986e-05	3	0	0.07607277841240716	0.07415528713199399	0.06034732113738399	0.00011286762375728065	
...GO:0007379	BP	p	segment specification	0/964	684/59161	2.3435852868886986e-05	3	0	0.07607277841240716	0.07415528713199399	0.06034732113738399	0.00011286762375728065	
..GO:0030534	BP	p	adult behavior	0/964	685/59161	2.353005866128625e-05	2	0	0.07637857041453516	0.07445337133758903	0.060519310876828235	0.00011315343765116321	
.....GO:0031646	BP	p	positive regulation of nervous system process	0/964	689/59161	2.401392209293582e-05	6	0	0.07794919111366967	0.07598440295429118	0.06173979370093799	0.00011530945431016223	
.......GO:0032446	BP	p	protein modification by small protein conjugation	0/964	691/59161	2.4321614124149164e-05	8	0	0.07894795944698818	0.07695799632213245	0.06250654829906335	0.00011661441572671814	
....GO:0060173	BP	p	limb development	0/964	692/59161	2.4492312072874634e-05	4	0	0.07950204498855107	0.07749811557750566	0.06292074971521494	0.00011725965337544404	
...GO:0035295	BP	p	tube development	23/964	3050/59161	2.4905607228552925e-05	3	23	0.08084360106388279	0.07880585637580508	0.06395759936292392	0.00011906274088937083	Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_161383.0, Transcript_22662.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_42895.0, Transcript_45237.0, Transcript_60399.0, Transcript_66899.0, Transcript_77060.0, Transcript_84606.0, Transcript_95360.0, Transcript_98845.0
.......GO:0006814	BP	p	sodium ion transport	0/964	697/59161	2.551951563125466e-05	7	0	0.08283634773905263	0.08074837385659744	0.06550859662543071	0.00012181815843978328	
......GO:0007601	BP	p	visual perception	50/964	5210/59161	2.6639910826865712e-05	6	50	0.0864731505440061	0.08429350737047711	0.06835801118173741	0.0001269292765351917	Transcript_110159.0, Transcript_140706.0, Transcript_143229.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161383.0, Transcript_175743.0, Transcript_185157.0, Transcript_205376.0, Transcript_234534.0, Transcript_236100.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_246496.0, Transcript_263083.0, Transcript_263190.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_271136.0, Transcript_34218.0, Transcript_34924.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_42895.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_60399.0, Transcript_61969.0, Transcript_66899.0, Transcript_67402.0, Transcript_77060.0, Transcript_84079.0, Transcript_84606.0, Transcript_86957.0, Transcript_95360.0, Transcript_95640.0, Transcript_98845.0
.....GO:0050953	BP	p	sensory perception of light stimulus	50/964	5211/59161	2.6668443190696473e-05	5	50	0.08656576659700074	0.08438378894223222	0.06840455678413646	0.0001269292765351917	Transcript_110159.0, Transcript_140706.0, Transcript_143229.0, Transcript_145869.0, Transcript_150382.0, Transcript_154565.0, Transcript_158163.0, Transcript_159605.0, Transcript_161383.0, Transcript_175743.0, Transcript_185157.0, Transcript_205376.0, Transcript_234534.0, Transcript_236100.0, Transcript_236745.0, Transcript_238685.0, Transcript_245524.0, Transcript_246496.0, Transcript_263083.0, Transcript_263190.0, Transcript_263892.0, Transcript_264360.0, Transcript_271092.0, Transcript_271136.0, Transcript_34218.0, Transcript_34924.0, Transcript_37185.0, Transcript_40150.0, Transcript_40849.0, Transcript_40915.0, Transcript_42895.0, Transcript_45237.0, Transcript_45799.0, Transcript_46891.0, Transcript_50731.0, Transcript_50733.0, Transcript_53884.0, Transcript_54758.0, Transcript_58371.0, Transcript_60399.0, Transcript_61969.0, Transcript_66899.0, Transcript_67402.0, Transcript_77060.0, Transcript_84079.0, Transcript_84606.0, Transcript_86957.0, Transcript_95360.0, Transcript_95640.0, Transcript_98845.0
....GO:0019932	BP	p	second-messenger-mediated signaling	23/964	3025/59161	3.215359709382736e-05	6	23	0.1043705761665636	0.10173981028805004	0.08244182294857334	0.00015281197096129372	Transcript_165554.0, Transcript_237975.0, Transcript_249133.0, Transcript_26092.0, Transcript_267768.0, Transcript_271145.0, Transcript_33079.0, Transcript_35111.0, Transcript_38104.0, Transcript_43050.0, Transcript_52603.0, Transcript_53946.0, Transcript_59196.0, Transcript_65382.0, Transcript_71160.0, Transcript_75195.0, Transcript_81220.0, Transcript_83196.0, Transcript_86322.0, Transcript_86730.0, Transcript_89094.0, Transcript_89100.0, Transcript_96266.0
......GO:0060113	BP	p	inner ear receptor cell differentiation	0/964	655/59161	3.39814542968843e-05	6	0	0.11030380064768645	0.10752348184834212	0.08709446736291447	0.00016102744620100212	
.....GO:0035315	BP	p	hair cell differentiation	0/964	655/59161	3.39814542968843e-05	6	0	0.11030380064768645	0.10752348184834212	0.08709446736291447	0.00016102744620100212	
...GO:0060788	BP	p	ectodermal placode formation	0/964	657/59161	3.4098007679901546e-05	3	0	0.11068213292896042	0.10789227788201766	0.08732499766822786	0.00016134421709760994	
...GO:0071697	BP	p	ectodermal placode morphogenesis	0/964	658/59161	3.417854083545635e-05	3	0	0.11094354355189132	0.10814709938594254	0.08749706453876827	0.00016148987416578068	
.....GO:0048925	BP	p	lateral line system development	7/964	1522/59161	3.458066730194411e-05	5	7	0.11224884606211057	0.10941950042688618	0.08849192762567497	0.00016315239253213745	Transcript_161244.0, Transcript_234067.0, Transcript_245954.0, Transcript_26110.0, Transcript_38127.0, Transcript_61447.0, Transcript_80969.0
....GO:0071241	BP	p	cellular response to inorganic substance	0/964	665/59161	3.516964562909331e-05	4	0	0.11416066971203688	0.11128313462908983	0.08996395351922068	0.00016545024595947375	
.....GO:0071248	BP	p	cellular response to metal ion	0/964	665/59161	3.516964562909331e-05	5	0	0.11416066971203688	0.11128313462908983	0.08996395351922068	0.00016545024595947375	
...GO:0071696	BP	p	ectodermal placode development	0/964	672/59161	3.6945681090705935e-05	3	0	0.11992568082043147	0.11690283280475698	0.09443316086784437	0.000173553807265458	
.....GO:0042490	BP	p	mechanoreceptor differentiation	0/964	673/59161	3.7266952661285706e-05	5	0	0.1209685283385334	0.11791939429697039	0.09521706404958498	0.00017481001204990376	
...GO:0001568	BP	p	blood vessel development	5/964	1328/59161	3.752089647826228e-05	3	5	0.12179282996843935	0.11872291857102368	0.09582836960548186	0.00017574722939168736	Transcript_246268.0, Transcript_26229.0, Transcript_53709.0, Transcript_60029.0, Transcript_65535.0
....GO:0060027	BP	p	convergent extension involved in gastrulation	1/964	828/59161	3.855079440305156e-05	6	1	0.12513587863230538	0.12198170231389248	0.09842017811099064	0.0001803110643116792	Transcript_22662.0
...GO:1903047	BP	p	mitotic cell cycle process	2/964	940/59161	4.259365460911841e-05	3	2	0.13825900286119835	0.1347740449306789	0.10869900656247017	0.00019836298832309664	Transcript_54864.0, Transcript_64335.0
...GO:0000278	BP	p	mitotic cell cycle	2/964	940/59161	4.259365460911841e-05	3	2	0.13825900286119835	0.1347740449306789	0.10869900656247017	0.00019836298832309664	Transcript_54864.0, Transcript_64335.0
....GO:0140014	BP	p	mitotic nuclear division	2/964	940/59161	4.259365460911841e-05	7	2	0.13825900286119835	0.1347740449306789	0.10869900656247017	0.00019836298832309664	Transcript_54864.0, Transcript_64335.0
