go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0003208	BP	6	61	4	1.7829230368545252	0.020597205128808346	6	cardiac ventricle morphogenesis	['Transcript_142507.0', 'Transcript_40680.0', 'Transcript_51029.0', 'Transcript_64639.0', 'Transcript_69702.0', 'Transcript_74456.0']
GO:0044249	BP	70	8410	3	1.7799091945012853	4.687893770948358e-42	70	cellular biosynthetic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_140039.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163708.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_240052.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_266530.0', 'Transcript_269273.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_68310.0', 'Transcript_70504.0', 'Transcript_73460.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_82298.0', 'Transcript_83035.0', 'Transcript_85444.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0043062	BP	55	562	4	1.7756312669999887	2.107246507860614e-14	55	extracellular structure organization	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_265558.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:1901360	BP	94	11198	3	1.7676667393391001	2.673408228933023e-57	94	organic cyclic compound metabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_101937.0', 'Transcript_107492.0', 'Transcript_140039.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151619.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157266.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_235770.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_252428.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_263106.0', 'Transcript_269273.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_33620.0', 'Transcript_34712.0', 'Transcript_37737.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_54953.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_68310.0', 'Transcript_70504.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_89922.0', 'Transcript_91696.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_95700.0', 'Transcript_95955.0', 'Transcript_96233.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_97717.0', 'Transcript_99413.0']
GO:0048701	BP	66	686	6	1.7510272268818963	9.564337995308324e-17	66	embryonic cranial skeleton morphogenesis	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_229602.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_258099.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_34712.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_62192.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_74456.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0006725	BP	94	11056	3	1.749255175014366	8.9957669719457e-56	94	cellular aromatic compound metabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_101937.0', 'Transcript_107492.0', 'Transcript_140039.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151619.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157266.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_19917.0', 'Transcript_204923.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_235770.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_245330.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_252428.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_256667.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_263106.0', 'Transcript_269273.0', 'Transcript_269342.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_33620.0', 'Transcript_34712.0', 'Transcript_37737.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_44543.0', 'Transcript_46647.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_54953.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_68310.0', 'Transcript_70504.0', 'Transcript_73460.0', 'Transcript_73800.0', 'Transcript_74063.0', 'Transcript_77074.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_89922.0', 'Transcript_91696.0', 'Transcript_93766.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_95700.0', 'Transcript_95955.0', 'Transcript_96233.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_97717.0', 'Transcript_99413.0']
GO:0050935	BP	54	563	5	1.746594263779494	8.458471231066963e-14	54	iridophore differentiation	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0048704	BP	66	693	5	1.736380450917495	1.5819472579469968e-16	66	embryonic skeletal system morphogenesis	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_229602.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_258099.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_34712.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_62192.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_74456.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0003231	BP	6	63	4	1.736380450917495	0.02393083290941604	6	cardiac ventricle development	['Transcript_142507.0', 'Transcript_40680.0', 'Transcript_51029.0', 'Transcript_64639.0', 'Transcript_69702.0', 'Transcript_74456.0']
GO:0022603	BP	27	3138	4	1.732044261108374	1.357741887120902e-14	27	regulation of anatomical structure morphogenesis	['Transcript_100114.0', 'Transcript_126666.0', 'Transcript_157811.0', 'Transcript_240497.0', 'Transcript_248441.0', 'Transcript_258540.0', 'Transcript_267464.0', 'Transcript_27016.0', 'Transcript_271094.0', 'Transcript_36890.0', 'Transcript_39256.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_50538.0', 'Transcript_62280.0', 'Transcript_68501.0', 'Transcript_72923.0', 'Transcript_74619.0', 'Transcript_78797.0', 'Transcript_81655.0', 'Transcript_82912.0', 'Transcript_85023.0', 'Transcript_89911.0', 'Transcript_95129.0', 'Transcript_96379.0', 'Transcript_99294.0']
GO:0048706	BP	66	700	5	1.72188088122238	2.6067755970509305e-16	66	embryonic skeletal system development	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_229602.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_258099.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_34712.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_62192.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_74456.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0022607	BP	46	5293	4	1.7176101088816074	1.1990004222656257e-24	46	cellular component assembly	['Transcript_126666.0', 'Transcript_147402.0', 'Transcript_160120.0', 'Transcript_177573.0', 'Transcript_205794.0', 'Transcript_233363.0', 'Transcript_235109.0', 'Transcript_239919.0', 'Transcript_240497.0', 'Transcript_242946.0', 'Transcript_248737.0', 'Transcript_249669.0', 'Transcript_252726.0', 'Transcript_253771.0', 'Transcript_254384.0', 'Transcript_255351.0', 'Transcript_265593.0', 'Transcript_27016.0', 'Transcript_271370.0', 'Transcript_271675.0', 'Transcript_272843.0', 'Transcript_273305.0', 'Transcript_33707.0', 'Transcript_34611.0', 'Transcript_35059.0', 'Transcript_37153.0', 'Transcript_38457.0', 'Transcript_38865.0', 'Transcript_39256.0', 'Transcript_43599.0', 'Transcript_44949.0', 'Transcript_46352.0', 'Transcript_48360.0', 'Transcript_51519.0', 'Transcript_55222.0', 'Transcript_65462.0', 'Transcript_66023.0', 'Transcript_67862.0', 'Transcript_69628.0', 'Transcript_70537.0', 'Transcript_76675.0', 'Transcript_79868.0', 'Transcript_82602.0', 'Transcript_86786.0', 'Transcript_93998.0', 'Transcript_94443.0']
GO:0006364	BP	18	194	8	1.6987100329514402	4.538946302387537e-05	18	rRNA processing	['Transcript_107492.0', 'Transcript_151619.0', 'Transcript_157266.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_235770.0', 'Transcript_252428.0', 'Transcript_258629.0', 'Transcript_263106.0', 'Transcript_269342.0', 'Transcript_33620.0', 'Transcript_51817.0', 'Transcript_54953.0', 'Transcript_74063.0', 'Transcript_89922.0', 'Transcript_95700.0', 'Transcript_96233.0', 'Transcript_97717.0']
GO:0061351	BP	9	97	3	1.6987100329514402	0.0052421763838334705	9	neural precursor cell proliferation	['Transcript_149001.0', 'Transcript_274075.0', 'Transcript_28140.0', 'Transcript_52748.0', 'Transcript_66266.0', 'Transcript_85082.0', 'Transcript_90542.0', 'Transcript_91919.0', 'Transcript_94889.0']
GO:0006996	BP	75	8481	4	1.6925021043601955	7.031638032925762e-40	75	organelle organization	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_126666.0', 'Transcript_143179.0', 'Transcript_145840.0', 'Transcript_147402.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149001.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_228560.0', 'Transcript_23022.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_240497.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_27016.0', 'Transcript_271009.0', 'Transcript_274075.0', 'Transcript_28140.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_39256.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_46352.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_52748.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_66266.0', 'Transcript_70504.0', 'Transcript_78974.0', 'Transcript_80119.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85082.0', 'Transcript_85987.0', 'Transcript_89234.0', 'Transcript_90542.0', 'Transcript_91696.0', 'Transcript_91919.0', 'Transcript_94158.0', 'Transcript_94889.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0048916	BP	20	217	5	1.6890747361391385	1.7494855887584922e-05	20	posterior lateral line development	['Transcript_153063.0', 'Transcript_232552.0', 'Transcript_236173.0', 'Transcript_256294.0', 'Transcript_267533.0', 'Transcript_39256.0', 'Transcript_39495.0', 'Transcript_46122.0', 'Transcript_46812.0', 'Transcript_47316.0', 'Transcript_56509.0', 'Transcript_61733.0', 'Transcript_66668.0', 'Transcript_68943.0', 'Transcript_74456.0', 'Transcript_78604.0', 'Transcript_81222.0', 'Transcript_84148.0', 'Transcript_85998.0', 'Transcript_94594.0']
GO:0048703	BP	54	586	4	1.688828521437476	4.258964572617232e-13	54	embryonic viscerocranium morphogenesis	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_269273.0', 'Transcript_271009.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_34712.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_52405.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_83035.0', 'Transcript_85987.0', 'Transcript_91696.0', 'Transcript_94158.0', 'Transcript_95955.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_99413.0']
GO:0048869	BP	125	14001	2	1.6787600943269574	7.43785073230123e-70	125	cellular developmental process	['Transcript_100114.0', 'Transcript_100813.0', 'Transcript_100890.0', 'Transcript_140039.0', 'Transcript_142507.0', 'Transcript_143179.0', 'Transcript_145670.0', 'Transcript_145849.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151736.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157811.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_194316.0', 'Transcript_194673.0', 'Transcript_19917.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_230743.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_246228.0', 'Transcript_246814.0', 'Transcript_248441.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_255934.0', 'Transcript_258099.0', 'Transcript_258540.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_267464.0', 'Transcript_269273.0', 'Transcript_27016.0', 'Transcript_270851.0', 'Transcript_271009.0', 'Transcript_271094.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_29564.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_34712.0', 'Transcript_36890.0', 'Transcript_37460.0', 'Transcript_38036.0', 'Transcript_39256.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40104.0', 'Transcript_40345.0', 'Transcript_40680.0', 'Transcript_40725.0', 'Transcript_42697.0', 'Transcript_45927.0', 'Transcript_46169.0', 'Transcript_47598.0', 'Transcript_47860.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50073.0', 'Transcript_50538.0', 'Transcript_50830.0', 'Transcript_51029.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_62192.0', 'Transcript_62280.0', 'Transcript_64639.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_68284.0', 'Transcript_68310.0', 'Transcript_68456.0', 'Transcript_68501.0', 'Transcript_69702.0', 'Transcript_70504.0', 'Transcript_72923.0', 'Transcript_73460.0', 'Transcript_74456.0', 'Transcript_74619.0', 'Transcript_75624.0', 'Transcript_78136.0', 'Transcript_78797.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_81655.0', 'Transcript_82298.0', 'Transcript_82912.0', 'Transcript_83035.0', 'Transcript_85023.0', 'Transcript_85987.0', 'Transcript_89911.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_93769.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95129.0', 'Transcript_95955.0', 'Transcript_96379.0', 'Transcript_97282.0', 'Transcript_97566.0', 'Transcript_97615.0', 'Transcript_99294.0', 'Transcript_99413.0']
GO:1901564	BP	93	10269	3	1.6581513929267075	5.145020754282102e-48	93	organonitrogen compound metabolic process	['Transcript_100813.0', 'Transcript_100890.0', 'Transcript_107492.0', 'Transcript_143179.0', 'Transcript_147674.0', 'Transcript_148614.0', 'Transcript_148677.0', 'Transcript_149019.0', 'Transcript_150799.0', 'Transcript_151619.0', 'Transcript_152435.0', 'Transcript_154241.0', 'Transcript_157266.0', 'Transcript_157887.0', 'Transcript_160488.0', 'Transcript_163886.0', 'Transcript_169649.0', 'Transcript_193709.0', 'Transcript_207663.0', 'Transcript_208040.0', 'Transcript_229602.0', 'Transcript_23022.0', 'Transcript_230743.0', 'Transcript_235770.0', 'Transcript_236196.0', 'Transcript_236603.0', 'Transcript_246814.0', 'Transcript_248573.0', 'Transcript_250288.0', 'Transcript_252428.0', 'Transcript_25443.0', 'Transcript_255148.0', 'Transcript_258099.0', 'Transcript_258629.0', 'Transcript_260563.0', 'Transcript_260618.0', 'Transcript_262299.0', 'Transcript_263106.0', 'Transcript_266530.0', 'Transcript_269273.0', 'Transcript_269342.0', 'Transcript_271009.0', 'Transcript_271746.0', 'Transcript_29019.0', 'Transcript_30141.0', 'Transcript_30769.0', 'Transcript_32427.0', 'Transcript_33620.0', 'Transcript_34712.0', 'Transcript_37737.0', 'Transcript_38036.0', 'Transcript_39710.0', 'Transcript_40086.0', 'Transcript_40345.0', 'Transcript_46647.0', 'Transcript_48636.0', 'Transcript_48719.0', 'Transcript_49165.0', 'Transcript_50830.0', 'Transcript_51817.0', 'Transcript_52405.0', 'Transcript_54196.0', 'Transcript_54226.0', 'Transcript_54953.0', 'Transcript_55829.0', 'Transcript_56904.0', 'Transcript_59371.0', 'Transcript_62192.0', 'Transcript_65150.0', 'Transcript_65587.0', 'Transcript_70504.0', 'Transcript_74063.0', 'Transcript_80240.0', 'Transcript_80628.0', 'Transcript_81555.0', 'Transcript_82298.0', 'Transcript_83035.0', 'Transcript_85444.0', 'Transcript_85987.0', 'Transcript_89922.0', 'Transcript_90458.0', 'Transcript_91696.0', 'Transcript_93766.0', 'Transcript_94158.0', 'Transcript_94839.0', 'Transcript_95036.0', 'Transcript_95700.0', 'Transcript_95955.0', 'Transcript_96233.0', 'Transcript_97282.0', 'Transcript_97615.0', 'Transcript_97717.0', 'Transcript_99413.0']
GO:0098657	BP	6	659	4	1.6504742805906405	0.002596696144149165	6	import into cell	['Transcript_126666.0', 'Transcript_147402.0', 'Transcript_240497.0', 'Transcript_27016.0', 'Transcript_39256.0', 'Transcript_46352.0']
