go	onto	in_study	in_population	depth	log2fc	fdr	n_genes	description	genes
GO:0001889	BP	3	1561	5	2.9407713467799543	1.5806675215534723e-06	3	liver development	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0019932	BP	6	3025	4	2.895235951851365	1.9105930721151886e-12	6	second-messenger-mediated signaling	['Transcript_206667.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0043085	BP	7	3447	4	2.8612496868328674	5.697775648523055e-14	7	positive regulation of catalytic activity	['Transcript_1140.0', 'Transcript_16260.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0']
GO:0010876	BP	7	3394	3	2.838894953008261	1.1858318667706175e-13	7	lipid localization	['Transcript_105238.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_38255.0', 'Transcript_72118.0']
GO:0006869	BP	7	3385	5	2.835064221927957	1.1387865621233809e-13	7	lipid transport	['Transcript_105238.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_38255.0', 'Transcript_72118.0']
GO:0010941	BP	4	1905	4	2.813054307903886	1.0378030072658711e-07	4	regulation of cell death	['Transcript_16260.0', 'Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0071702	BP	12	5668	4	2.8011405677200636	7.295981583896147e-23	12	organic substance transport	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_201017.0', 'Transcript_228657.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_37737.0', 'Transcript_38255.0', 'Transcript_72118.0', 'Transcript_93766.0']
GO:0043067	BP	4	1653	5	2.6083500348155155	3.2809721311576775e-06	4	regulation of programmed cell death	['Transcript_16260.0', 'Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0042981	BP	4	1646	6	2.6022276459448275	3.201595516991344e-06	4	regulation of apoptotic process	['Transcript_16260.0', 'Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0008217	BP	3	1223	3	2.588725213329432	0.0001226823652597104	3	regulation of blood pressure	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0009605	BP	8	3072	2	2.502441526244358	5.148975564776797e-11	8	response to external stimulus	['Transcript_231314.0', 'Transcript_236603.0', 'Transcript_240041.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_67212.0', 'Transcript_79772.0']
GO:0001945	BP	9	112	3	2.4450910538615065	0.00016996413298322617	9	lymph vessel development	['Transcript_1140.0', 'Transcript_233035.0', 'Transcript_241022.0', 'Transcript_255952.0', 'Transcript_28607.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0']
GO:0015672	BP	7	2531	6	2.415615895576282	6.548743173568331e-09	7	monovalent inorganic cation transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0030855	BP	9	3108	4	2.3493248124885997	1.3036759819429664e-10	9	epithelial cell differentiation	['Transcript_233035.0', 'Transcript_241022.0', 'Transcript_244934.0', 'Transcript_255952.0', 'Transcript_28607.0', 'Transcript_76993.0', 'Transcript_78185.0', 'Transcript_88337.0', 'Transcript_96470.0']
GO:0060548	BP	3	1017	5	2.322620488659546	0.0011686785514083927	3	negative regulation of cell death	['Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0060560	BP	3	950	3	2.224300228020356	0.003111429331482568	3	developmental growth involved in morphogenesis	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0016049	BP	3	913	2	2.1669875747862677	0.0041665388833810445	3	cell growth	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0001505	BP	4	1189	3	2.133012025268857	0.0007659987642161404	4	regulation of neurotransmitter levels	['Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0048588	BP	3	879	3	2.1122358799454495	0.005638695294619137	3	developmental cell growth	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0071805	BP	4	1056	6	1.961873144881655	0.0036138913063631334	4	potassium ion transmembrane transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0043069	BP	3	771	6	1.9231035747170797	0.019125775852913928	3	negative regulation of programmed cell death	['Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0043066	BP	3	762	7	1.9061637122953674	0.02691556326701947	3	negative regulation of apoptotic process	['Transcript_265999.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0043269	BP	7	1623	5	1.774571388013569	0.00033144120754545177	7	regulation of ion transport	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_93766.0', 'Transcript_93998.0']
GO:0003676	MF	3	13651	3	6.069235543569699	6.41341421071332e-92	3	nucleic acid binding	['Transcript_112853.0', 'Transcript_244934.0', 'Transcript_261515.0']
GO:0038023	MF	3	10789	2	5.729790056304546	1.3574583009452723e-69	3	signaling receptor activity	['Transcript_112853.0', 'Transcript_211385.0', 'Transcript_242124.0']
GO:0004888	MF	3	9692	3	5.575095214253392	3.511283510750463e-61	3	transmembrane signaling receptor activity	['Transcript_112853.0', 'Transcript_211385.0', 'Transcript_242124.0']
GO:0030546	MF	3	5507	3	4.759567417952924	2.445051140497003e-31	3	signaling receptor activator activity	['Transcript_112853.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0048018	MF	3	5507	4	4.759567417952924	2.445051140497003e-31	3	receptor ligand activity	['Transcript_112853.0', 'Transcript_37737.0', 'Transcript_93766.0']
GO:0008509	MF	3	4766	4	4.551079760992316	1.6340593729382393e-26	3	anion transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_265558.0']
GO:0030545	MF	4	5534	2	4.3515859541331565	3.689908904503776e-30	4	receptor regulator activity	['Transcript_112853.0', 'Transcript_37737.0', 'Transcript_83451.0', 'Transcript_93766.0']
GO:0072509	MF	3	3937	5	4.275397521961087	4.0682746318301945e-21	3	divalent inorganic cation transmembrane transporter activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0015085	MF	3	3875	6	4.252497119851008	1.4340043023567213e-20	3	calcium ion transmembrane transporter activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0008092	MF	5	6262	3	4.207958723774509	1.0414292640880805e-33	5	cytoskeletal protein binding	['Transcript_143418.0', 'Transcript_149698.0', 'Transcript_254609.0', 'Transcript_260563.0', 'Transcript_64077.0']
GO:0016887	MF	3	3757	7	4.207881925443816	6.448068335613372e-20	3	ATPase activity	['Transcript_103374.0', 'Transcript_228560.0', 'Transcript_260133.0']
GO:0022804	MF	3	3720	3	4.193603430797439	9.320483104154533e-20	3	active transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_90605.0']
GO:0015267	MF	5	6092	4	4.168251157123132	1.2471233040831875e-32	5	channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0022803	MF	5	6092	3	4.168251157123132	1.2471233040831875e-32	5	passive transmembrane transporter activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0005216	MF	5	5951	4	4.134467333099952	9.414315057237755e-32	5	ion channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0022853	MF	3	3545	4	4.124086436928924	1.360779971769833e-18	3	active ion transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_90605.0']
GO:0005262	MF	3	3505	6	4.107715253700031	3.187873870654679e-18	3	calcium channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0005261	MF	4	4600	5	4.084897171354939	3.708582858420596e-24	4	cation channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0015291	MF	3	3418	4	4.071453206478185	8.975059699561622e-18	3	secondary active transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_90605.0']
GO:1901363	MF	13	14709	2	4.061450854388951	2.5432330376572052e-85	13	heterocyclic compound binding	['Transcript_104590.0', 'Transcript_112853.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_244934.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_261515.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0015293	MF	3	2849	5	3.808756431125897	2.4278062180231948e-14	3	symporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_90605.0']
GO:0015294	MF	3	2841	5	3.8046996409915868	3.643258746008867e-14	3	solute:cation symporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_90605.0']
GO:0022857	MF	8	7429	2	3.7764313362741393	4.055113404525254e-38	8	transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0005515	MF	20	18288	2	3.754160618850318	6.973062171336411e-106	20	protein binding	['Transcript_112853.0', 'Transcript_137150.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_234117.0', 'Transcript_236603.0', 'Transcript_23834.0', 'Transcript_242124.0', 'Transcript_254609.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_269645.0', 'Transcript_37737.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_93766.0']
GO:0015318	MF	8	7196	3	3.7304584967746846	1.9989235854754762e-36	8	inorganic molecular entity transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0015075	MF	8	7192	3	3.729656331037649	1.9989235854754762e-36	8	ion transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_265558.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0016740	MF	11	9698	2	3.7015189452822344	3.4279699269030105e-50	11	transferase activity	['Transcript_116902.0', 'Transcript_129148.0', 'Transcript_211385.0', 'Transcript_242417.0', 'Transcript_250052.0', 'Transcript_260829.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_5436.0', 'Transcript_63677.0', 'Transcript_72118.0']
GO:0046873	MF	6	4985	5	3.615894314087604	2.365947117747993e-24	6	metal ion transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0008324	MF	7	5590	4	3.55875667119615	5.376010197064102e-27	7	cation transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0022890	MF	7	5590	4	3.55875667119615	5.376010197064102e-27	7	inorganic cation transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0097159	MF	19	14997	2	3.5419378244842954	4.384016489728126e-80	19	organic cyclic compound binding	['Transcript_104590.0', 'Transcript_105238.0', 'Transcript_112853.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_244934.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_261515.0', 'Transcript_38255.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0', 'Transcript_72118.0']
GO:0140096	MF	12	9447	2	3.5381570676586116	2.603351423192121e-47	12	catalytic activity, acting on a protein	['Transcript_105238.0', 'Transcript_112853.0', 'Transcript_161237.0', 'Transcript_16260.0', 'Transcript_193840.0', 'Transcript_211385.0', 'Transcript_228657.0', 'Transcript_250052.0', 'Transcript_274333.0', 'Transcript_72118.0', 'Transcript_80677.0', 'Transcript_87151.0']
GO:0015079	MF	5	3935	6	3.5376988510306884	9.472218075972465e-19	5	potassium ion transmembrane transporter activity	['Transcript_180561.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0022836	MF	4	3122	5	3.525733847501111	7.943969291147648e-15	4	gated channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0022839	MF	4	3115	6	3.5224954734345655	7.710631639342645e-15	4	ion gated channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0005102	MF	9	6878	3	3.49532742460768	3.740410892828935e-33	9	signaling receptor binding	['Transcript_112853.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_269645.0', 'Transcript_37737.0', 'Transcript_58716.0', 'Transcript_67212.0', 'Transcript_93766.0']
GO:0003774	MF	4	3048	7	3.4911262130165235	1.5879635168159138e-14	4	motor activity	['Transcript_143418.0', 'Transcript_149698.0', 'Transcript_260563.0', 'Transcript_64077.0']
GO:0030234	MF	3	2221	2	3.4495102023490265	1.8481010702400038e-10	3	enzyme regulator activity	['Transcript_112853.0', 'Transcript_1140.0', 'Transcript_256572.0']
GO:0001664	MF	6	3998	4	3.2975792815466733	3.6795383745580876e-18	6	G protein-coupled receptor binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_269645.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0015077	MF	7	4659	5	3.295928718574055	3.3880436771119467e-21	7	monovalent inorganic cation transmembrane transporter activity	['Transcript_180561.0', 'Transcript_201017.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_90605.0', 'Transcript_93998.0']
GO:0001882	MF	5	3185	3	3.2326285877795025	2.937219663072161e-14	5	nucleoside binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0032549	MF	5	3184	4	3.232175551179488	2.937219663072161e-14	5	ribonucleoside binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0032550	MF	5	3178	5	3.229454339984359	2.891567070838001e-14	5	purine ribonucleoside binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0001883	MF	5	3178	4	3.229454339984359	2.891567070838001e-14	5	purine nucleoside binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0005525	MF	5	3165	5	3.223540714951543	2.884867832266924e-14	5	GTP binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0035639	MF	5	3165	4	3.223540714951543	2.884867832266924e-14	5	purine ribonucleoside triphosphate binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0070011	MF	5	2958	4	3.125957267734907	5.172413974196185e-13	5	peptidase activity, acting on L-amino acid peptides	['Transcript_105238.0', 'Transcript_112853.0', 'Transcript_16260.0', 'Transcript_274333.0', 'Transcript_80677.0']
GO:0008233	MF	5	2958	3	3.125957267734907	5.172413974196185e-13	5	peptidase activity	['Transcript_105238.0', 'Transcript_112853.0', 'Transcript_16260.0', 'Transcript_274333.0', 'Transcript_80677.0']
GO:0003924	MF	7	4049	7	3.093474031142055	1.1818702676352021e-17	7	GTPase activity	['Transcript_1140.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0019001	MF	6	3239	5	2.9938492775972323	9.774421855945413e-14	6	guanyl nucleotide binding	['Transcript_104590.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0032561	MF	6	3239	5	2.9938492775972323	9.774421855945413e-14	6	guanyl ribonucleotide binding	['Transcript_104590.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0031683	MF	5	45	3	2.912595973034486	0.001813599527964261	5	G-protein beta/gamma-subunit complex binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0017076	MF	7	3320	4	2.807091629699885	2.134724560855235e-13	7	purine nucleotide binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0032555	MF	7	3320	4	2.807091629699885	2.134724560855235e-13	7	purine ribonucleotide binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0016653	MF	3	30	4	2.760592879589436	0.03024996569950412	3	oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0043167	MF	15	6781	2	2.7378707591268716	6.750093870067491e-27	15	ion binding	['Transcript_104590.0', 'Transcript_1140.0', 'Transcript_129148.0', 'Transcript_202000.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_29761.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0', 'Transcript_91250.0']
GO:0043168	MF	14	6253	3	2.720456905376732	1.1237119888612463e-24	14	anion binding	['Transcript_104590.0', 'Transcript_1140.0', 'Transcript_129148.0', 'Transcript_202000.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_29761.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0', 'Transcript_91250.0']
GO:0016787	MF	28	12039	2	2.6655520449667494	1.44392275598376e-49	28	hydrolase activity	['Transcript_103374.0', 'Transcript_104590.0', 'Transcript_105238.0', 'Transcript_112853.0', 'Transcript_1140.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_161237.0', 'Transcript_16260.0', 'Transcript_193840.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_228560.0', 'Transcript_228657.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_261515.0', 'Transcript_266508.0', 'Transcript_274333.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0', 'Transcript_80677.0', 'Transcript_87151.0']
GO:0016791	MF	4	1709	5	2.656415707199341	1.6504268701979922e-06	4	phosphatase activity	['Transcript_161237.0', 'Transcript_193840.0', 'Transcript_228657.0', 'Transcript_87151.0']
GO:0036094	MF	16	6286	2	2.535405582321953	3.0360756622413385e-23	16	small molecule binding	['Transcript_104590.0', 'Transcript_105238.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_236603.0', 'Transcript_240057.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_38255.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0', 'Transcript_72118.0']
GO:0097367	MF	10	3824	2	2.496417738616588	7.49562539709453e-14	10	carbohydrate derivative binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0016788	MF	10	3802	3	2.4880937472843914	1.065395617052652e-13	10	hydrolase activity, acting on ester bonds	['Transcript_104590.0', 'Transcript_161237.0', 'Transcript_193840.0', 'Transcript_228657.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_274333.0', 'Transcript_47486.0', 'Transcript_87151.0']
GO:0016462	MF	14	5302	5	2.4824450583328566	5.361045079868017e-19	14	pyrophosphatase activity	['Transcript_103374.0', 'Transcript_1140.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_228560.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0']
GO:0016818	MF	14	5302	4	2.4824450583328566	5.361045079868017e-19	14	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	['Transcript_103374.0', 'Transcript_1140.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_228560.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0']
GO:0016817	MF	14	5302	3	2.4824450583328566	5.361045079868017e-19	14	hydrolase activity, acting on acid anhydrides	['Transcript_103374.0', 'Transcript_1140.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_228560.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0']
GO:0005319	MF	8	3020	2	2.477811859735643	6.555754624373868e-11	8	lipid transporter activity	['Transcript_105238.0', 'Transcript_195139.0', 'Transcript_233423.0', 'Transcript_233740.0', 'Transcript_240057.0', 'Transcript_260133.0', 'Transcript_38255.0', 'Transcript_72118.0']
GO:0017111	MF	14	5272	6	2.4742587584736495	7.629060561811701e-19	14	nucleoside-triphosphatase activity	['Transcript_103374.0', 'Transcript_1140.0', 'Transcript_143418.0', 'Transcript_149698.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_228560.0', 'Transcript_254981.0', 'Transcript_256572.0', 'Transcript_260133.0', 'Transcript_260563.0', 'Transcript_58716.0', 'Transcript_64077.0', 'Transcript_67212.0']
GO:1901265	MF	10	3457	3	2.350855818898238	1.0625459738240853e-11	10	nucleoside phosphate binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0000166	MF	10	3457	3	2.350855818898238	1.0625459738240853e-11	10	nucleotide binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0032553	MF	10	3350	3	2.305496310868336	2.8424477006125146e-11	10	ribonucleotide binding	['Transcript_104590.0', 'Transcript_129148.0', 'Transcript_206667.0', 'Transcript_210886.0', 'Transcript_236603.0', 'Transcript_254981.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0005543	MF	4	1332	3	2.2968573925944638	0.00016324647717153108	4	phospholipid binding	['Transcript_1140.0', 'Transcript_202000.0', 'Transcript_29761.0', 'Transcript_91250.0']
GO:0004721	MF	4	1290	3	2.250634375833818	0.0002136868327732295	4	phosphoprotein phosphatase activity	['Transcript_161237.0', 'Transcript_193840.0', 'Transcript_228657.0', 'Transcript_87151.0']
GO:0044877	MF	5	1606	2	2.2448071081531538	2.0270147048782433e-05	5	protein-containing complex binding	['Transcript_206667.0', 'Transcript_210886.0', 'Transcript_254981.0', 'Transcript_58716.0', 'Transcript_67212.0']
GO:0005267	MF	4	1193	6	2.1378573532184295	0.0007740044152302348	4	potassium channel activity	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0', 'Transcript_93998.0']
GO:0016491	MF	4	1110	2	2.03382298676067	0.0019649175411866606	4	oxidoreductase activity	['Transcript_208877.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0016757	MF	5	1326	3	1.9684159907484269	0.0006573090058343543	5	transferase activity, transferring glycosyl groups	['Transcript_242417.0', 'Transcript_36537.0', 'Transcript_46577.0', 'Transcript_5436.0', 'Transcript_63677.0']
GO:0003779	MF	5	1303	4	1.943172299203974	0.0009065824523964611	5	actin binding	['Transcript_143418.0', 'Transcript_149698.0', 'Transcript_254609.0', 'Transcript_260563.0', 'Transcript_64077.0']
GO:0042578	MF	9	2241	4	1.8774809575912825	4.519508424838068e-06	9	phosphoric ester hydrolase activity	['Transcript_104590.0', 'Transcript_161237.0', 'Transcript_193840.0', 'Transcript_228657.0', 'Transcript_236603.0', 'Transcript_260563.0', 'Transcript_266508.0', 'Transcript_47486.0', 'Transcript_87151.0']
GO:0016705	MF	3	745	3	1.8736131401515694	0.027136235111145844	3	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	['Transcript_236603.0', 'Transcript_260563.0', 'Transcript_47486.0']
GO:0043235	CC	3	8238	2	5.340594935670302	2.772850451509231e-50	3	receptor complex	['Transcript_201017.0', 'Transcript_211385.0', 'Transcript_76843.0']
GO:0099080	CC	3	6900	2	5.084897171354939	7.119291498053473e-41	3	supramolecular complex	['Transcript_103374.0', 'Transcript_161237.0', 'Transcript_228657.0']
GO:0031982	CC	3	6119	4	4.911596708636803	1.4410999621500054e-35	3	vesicle	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_260133.0']
GO:0097708	CC	3	6119	4	4.911596708636803	1.4410999621500054e-35	3	intracellular vesicle	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_260133.0']
GO:0031410	CC	3	6119	5	4.911596708636803	1.4410999621500054e-35	3	cytoplasmic vesicle	['Transcript_105238.0', 'Transcript_137150.0', 'Transcript_260133.0']
GO:0030054	CC	4	7668	2	4.822113647191353	7.584789253874502e-45	4	cell junction	['Transcript_112853.0', 'Transcript_115856.0', 'Transcript_148836.0', 'Transcript_203911.0']
GO:0042175	CC	3	5256	3	4.692266085124375	1.0738271384592099e-29	3	nuclear outer membrane-endoplasmic reticulum membrane network	['Transcript_116902.0', 'Transcript_129148.0', 'Transcript_137150.0']
GO:0098827	CC	3	5150	3	4.662873241759988	5.669356309064494e-29	3	endoplasmic reticulum subcompartment	['Transcript_116902.0', 'Transcript_129148.0', 'Transcript_137150.0']
GO:0005789	CC	3	5132	4	4.657821979891729	8.412838244530963e-29	3	endoplasmic reticulum membrane	['Transcript_116902.0', 'Transcript_129148.0', 'Transcript_137150.0']
